DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034625,Fluoxastrobin,361377-29-9,C21H16ClFN4O5,458.079325,249,712,35.0,Active,66.68598863777743,3.3342994318888715,59.19556844609983,1.7722891953809623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034881,Quinoxyfen,124495-18-7,C15H8Cl2FNO,306.996697,175,666,26.0,Active,56.81948163578969,2.8409740817894846,75.06736587649486,1.8754511766846353
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2036112,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,95-38-5,C22H42N2O,350.329714,151,366,41.0,Active,50.11599825963386,2.505799912981693,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",27955-94-8,C20H18O3,306.125594,288,635,45.0,Active,93.08794887115653,4.654397443557826,9.942087561508519,0.9974775837187437
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2036588,"Glycols, polyethylene, mono(p-nonylphenyl) ether",26027-38-3,(C2H4O)nC15H24O, ,146,373,39.0,Active,72.5872360370085,3.6293618018504246,10.033100394718506,1.0014351579709189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2037186,4'-(Acridin-9-ylamino)-3'-methoxymethanesulfonanilide hydrochloride,54301-15-4,C21H20ClN3O3S,429.091390,44,78,56.0,Active,24.900272103024044,1.2450136051512022,0.7250002352357816,-0.1396618525164748
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040652,Artemisinin,63968-64-9,C15H22O5,282.146724,19,234,8.0,Active,50.69473569959516,2.5347367849797577,1.5161270369289463,0.1807355925399369
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2039336,S-Bioallethrin,28434-00-6,C19H26O3,302.188195,196,728,27.0,Active,46.475300376117254,2.3237650188058625,55.21700953537436,1.7420728822479472
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040363,Diniconazole,83657-24-3,C15H17Cl2N3O,325.074868,293,725,40.0,Active,68.63430090286384,3.431715045143192,73.22832133546984,1.8646790786118144
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040787,Benzalkonium chloride C12 (BAC C12),139-07-1,C21H38ClN,339.269278,151,321,47.0,Active,70.22210535730503,3.5111052678652515,24.770896743405082,1.3939417289783713
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041759,Quaternium 17,124-03-8,C20H44BrN,377.265713,282,453,62.0,Active,112.25739210142477,5.612869605071238,20.221424937973772,1.305811755651354
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042224,o-(Chloromercuri)phenol,90-03-9,C6H5ClHgO,329.973535,47,78,60.0,Active,90.17192577908888,4.508596288954444,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041622,Benfuracarb,82560-54-1,C20H30N2O5S,410.187543,93,442,21.0,Active,33.602415429538446,1.6801207714769224,74.8282233647976,1.8740654339571725
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044000,Metitepine,20229-30-5,C20H24N2S2,356.138091,83,234,35.0,Active,61.802338639525914,3.0901169319762958,32.61940893482152,1.5134760873397224
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044507,Maprotiline hydrochloride,10347-81-6,C20H24ClN,313.159727,138,322,43.0,Active,81.4214021398508,4.07107010699254,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045232,Tiratricol,51-24-1,C14H9I3O4,621.763490,210,676,31.0,Active,66.30072215496662,3.3150361077483312,7.8554074515646946,0.8951687163494999
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045076,Chlortetracycline hydrochloride,64-72-2,C22H24Cl2N2O8,514.090971,38,319,12.0,Active,86.85503754219017,4.342751877109508,50.604490240045486,1.7041890543882978
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045105,Cyclobenzaprine hydrochloride,6202-23-9,C20H22ClN,311.144077,36,234,15.0,Active,25.61544632855209,1.2807723164276044,0.5693349074348782,-0.2446321876242818
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044971,"2,2',2''-[Methanetriyltris(benzene-4,1-diyloxymethanediyl)]trioxirane",66072-38-6,C28H28O6,460.188589,92,319,29.0,Active,91.31864699083243,4.5659323495416215,74.42072408509267,1.8716938912247567
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045109,Nortriptyline hydrochloride,894-71-3,C19H22ClN,299.144077,14,78,18.0,Active,43.009864749833696,2.150493237491685,30.718296724045505,1.4873971311558285
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045498,Terconazole,67915-31-5,C26H31Cl2N5O3,531.180395,13,78,17.0,Active,25.40300421140032,1.270150210570016,0.00002000640889074535,-4.698830859334665
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045573,Monensin sodium,22373-78-0,C36H61NaO11,692.411157,12,78,15.0,Active,27.18536078168815,1.3592680390844074,0.7022213625718382,-0.15352596281434808
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2045781,Stilonium iodide,77257-42-2,C22H30INO,451.137210,33,234,14.0,Active,69.08076357268422,3.454038178634211,14.813155694113295,1.1706475875251616
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046092,Devazepide,103420-77-5,C25H20N4O2,408.158626,39,249,16.0,Active,75.49730656822652,3.774865328411326,4.001599267598806,0.6022335948987658
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046177,Pecazine,60-89-9,C19H22N2S,310.150370,9,78,12.0,Active,33.35149900888634,1.6675749504443171,27.849504220044764,1.4448174682201493
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046834,Miripirium chloride,2748-88-1,C20H36ClN,325.253628,28,78,36.0,Active,68.73871174064674,3.4369355870323366,12.817733390599917,1.1078112339982853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046545,Diphenylcyclopropenone,886-38-4,C15H10O,206.073165,92,234,39.0,Active,96.21357970118468,4.810678985059234,38.07281291884702,1.5806149648102537
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046880,Trabectedin,114899-77-3,C39H43N3O11S,761.261830,29,78,37.0,Active,114.93415654526754,5.746707827263377,0.0342687968906449,-1.4651011425186586
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046591,"3,3'-Diethylthiacarbocyanine iodide",905-97-5,C21H21IN2S2,492.019090,114,234,49.0,Active,106.62115125564904,5.331057562782452,12.694146853873,1.1036035181986543
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046707,Narasin,55134-13-9,C43H72O11,764.507463,28,78,36.0,Active,96.72396023113767,4.836198011556883,29.050793666184195,1.4631580017912666
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046755,Pirarubicin,72496-41-4,C32H37NO12,627.231576,94,234,40.0,Active,66.70895649279716,3.335447824639858,37.61414006872012,1.5753511374650913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2046919,Vatalanib,212141-54-3,C20H15ClN4,346.098524,41,249,16.0,Active,61.778623567962526,3.088931178398126,33.39561895209509,1.5236894970592774
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047272,CJ-013610,249296-43-3,C23H27N3O5S2,489.139213,232,629,37.0,Active,45.91186610956818,2.295593305478409,1.584258661504375,0.1998260901910106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047307,PD-0333941,501027-49-2,C23H22N2O4,390.157957,134,619,22.0,Active,50.338916333349374,2.5169458166674685,75.46958465283886,1.877771959856556
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047353,SSR 241586 HCl,NOCAS_47353,C32H43Cl3N4O3,636.240074,408,677,60.0,Active,90.16483124867302,4.508241562433652,58.58062033811247,1.767753966321215
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047357,Surinabant,288104-79-0,C23H23BrCl2N4O,520.043230,262,657,40.0,Active,69.2843302169035,3.464216510845175,4.869422929952898,0.6874774964945531
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047800,Bleomycin sulfate,9041-93-4,, ,23,93,25.0,Active,29.457758247330087,1.4728879123665044,5.06850436165346,0.7048798245587446
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2048161,Rimcazole dihydrochloride,75859-03-9,C21H29Cl2N3,393.173853,84,234,36.0,Active,36.23928186124737,1.8119640930623686,30.923736911424776,1.4902919697853585
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047852,Carphenazine dimaleate,2975-34-0,C32H39N3O10S,657.235616,18,78,23.0,Active,53.750340671745136,2.6875170335872567,19.020563285088343,1.2792233742198622
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2048905,Buprenorphine hydrochloride,53152-21-9,C29H42ClNO4,503.280237,140,234,60.0,Active,98.27926629849306,4.913963314924652,27.843370307877642,1.4447218034070108
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2048957,Doramapimod,285983-48-4,C31H37N5O3,527.289640,30,234,13.0,Active,72.44801070506239,3.6224005352531194,15.928269344424871,1.2021685909299782
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049008,Ilmofosine,83519-04-4,C26H56NO5PS,525.361682,3,78,4.0,Active,45.87054718256092,2.293527359128046,21.853886039184015,1.3395286740439145
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049050,rac Benidipine hydrochloride,91599-74-5,C28H32ClN3O6,541.197964,44,246,18.0,Active,39.73314134057451,1.9866570670287256,38.148405357765085,1.581476388718224
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049054,Dibromopropamidine dihydrochloride,50357-61-4,C17H20Br2Cl2N4O2,539.933007,10,78,13.0,Active,71.90959746445063,3.5954798732225313,21.061069439769675,1.3234804200307841
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049260,3-Aminofluoranthene,2693-46-1,C16H11N,217.089149,76,234,32.0,Active,145.4588898101422,7.27294449050711,1.1404365304087114,0.057071120160422706
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049210,"3,3-Diphenylacrylaldehyde",1210-39-5,C15H12O,208.088815,69,234,29.0,Active,80.21188866299192,4.010594433149596,22.72597279851074,1.3565224825203115
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049268,"4,4,4-Trifluoro-1-phenyl-1,3-butanedione",326-06-7,C10H7F3O2,216.039814,19,234,8.0,Active,37.56201724577853,1.8781008622889264,7.937005637978142,0.8996566888027915
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2049391,Tributyltetradecylphosphonium dodecylbenzenesulfonate,817629-57-5,C44H85O3PS,724.595705,135,234,58.0,Active,73.64466478648498,3.682233239324249,2.606081748127601,0.415988034632087
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020093,p-Anisidinium chloride,20265-97-8,C7H10ClNO,159.045092,19,364,5.0,Active,30.555876488282358,1.5277938244141178,21.84713214048404,1.3393944354800427
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020099,Sodium aristolochate-I,10190-99-5,C17H10NNaO7,363.035496,96,237,41.0,Active,141.85795161449698,7.092897580724849,15.640431828285658,1.194248739647908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020120,Azelnidipine,123524-52-7,C33H34N4O6,582.247835,127,234,54.0,Active,41.72858353806505,2.086429176903253,0.00004803208263670759,-4.318468582255044
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020209,Butylparaben,94-26-8,C11H14O3,194.094294,102,657,16.0,Active,49.71710983566344,2.4858554917831723,63.4624747069608,1.8025170033241518
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020207,Dinoseb,88-85-7,C10H12N2O5,240.074621,245,614,40.0,Active,47.05641088360555,2.3528205441802776,7.507016354531334,0.8754673620066514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020419,Dibutyltin diacetate,1067-33-0,C12H24O4Sn,352.069661,95,234,41.0,Active,73.24098508278695,3.6620492541393475,7.937066179743488,0.8996600014946977
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020330,Cinnamyl anthranilate,87-29-6,C16H15NO2,253.110279,48,234,21.0,Active,60.27202458655262,3.013601229327631,63.53183627966972,1.8029914080600011
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020465,Diethylstilbestrol,56-53-1,C18H20O2,268.146330,394,806,49.0,Active,33.03761553241358,1.6518807766206791,28.438885602807083,1.4539125742646948
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021192,Promethazine hydrochloride,58-33-3,C17H21ClN2S,320.111398,110,321,34.0,Active,67.25267450961613,3.3626337254808063,46.98549771702362,1.6719638316939116
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021140,"1,2-Phenylenediamine dihydrochloride",615-28-1,C6H10Cl2N2,180.022104,54,234,23.0,Active,53.71325143891246,2.685662571945623,34.06695107548988,1.5323332668128944
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021770,"2,2',6,6'-Tetrachlorobisphenol A",79-95-8,C15H12Cl4O2,363.959140,235,554,42.0,Active,66.55849530360229,3.3279247651801143,24.32412938384083,1.3860373048269137
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022320,Triphenylethylene,58-72-0,C20H16,256.125201,59,426,14.0,Active,30.07502741280841,1.5037513706404204,11.28982795416811,1.0526873237562575
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022160,4-Hydroxyazobenzene,1689-82-3,C12H10N2O,198.079313,87,246,35.0,Active,77.08421321214723,3.854210660607362,70.60084832313154,1.8488099194631558
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022370,Progesterone,57-83-0,C21H30O2,314.224580,253,649,39.0,Active,91.52701492386784,4.576350746193392,75.9447937143685,1.8804980067883892
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022536,4-Cumylphenol,599-64-4,C15H16O,212.120115,287,711,40.0,Active,45.8849258830007,2.294246294150035,25.347480401457172,1.4039347959325759
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3022742,Carubicin,50935-04-1,C26H27NO10,513.163496,46,78,59.0,Active,105.04204907363335,5.252102453681667,10.881312176007858,1.0366812700347525
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3023180,Itraconazole,84625-61-6,C35H38Cl2N8O4,704.239307,38,234,16.0,Active,26.05780614292619,1.3028903071463094,5.884647924491553,0.7697204843375608
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3023057,Floxuridine,50-91-9,C9H11FN2O5,246.065200,36,249,14.0,Active,24.483777487549645,1.2241888743774823,2.05426617296771,0.31265671480252333
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3023550,Raloxifene,84449-90-1,C28H27NO4S,473.166080,129,234,55.0,Active,96.72455353259866,4.8362276766299335,0.014913709484129518,-1.8264143211265744
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3023340,Mycophenolate mofetil,128794-94-5,C23H31NO7,433.210052,49,234,21.0,Active,64.99450405870355,3.2497252029351777,0.19968420825055544,-0.6996562793497512
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3023685,Tolcapone,134308-13-7,C14H11NO5,273.063722,92,322,29.0,Active,75.93723618189168,3.796861809094584,29.50069540306302,1.469832253474888
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024235,Flusilazole,85509-19-9,C16H15F2N3Si,315.100330,276,755,37.0,Active,71.87301857748551,3.5936509288742755,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024239,Oxadiazon,19666-30-9,C15H18Cl2N2O3,344.069448,217,735,30.0,Active,51.72773372539714,2.586386686269857,48.875100104195624,1.6890876599109361
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3024499,4-Aminophenol,123-30-8,C6H7NO,109.052764,106,234,45.0,Active,106.58121734750533,5.329060867375267,55.65225349301825,1.7454827546503862
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025203,C.I. Direct Red 2,992-59-6,C34H26N6Na2O6S2,724.115063,43,234,18.0,Active,74.43653782683589,3.7218268913417942,32.25231809798886,1.5085609345057105
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025045,Diethylene glycol diacrylate,4074-88-8,C10H14O5,214.084124,100,234,43.0,Active,89.332891870294,4.4666445935147,75.28835934819216,1.8767278332837067
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025540,Thimerosal,54-64-8,C9H9HgNaO2S,405.992738,186,322,58.0,Active,91.54104530047286,4.577052265023643,16.618519972257722,1.2205923433648913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026190,"2,2',4'-Trichloroacetophenone",4252-78-2,C8H5Cl3O,221.940598,99,234,42.0,Active,112.51172227859333,5.625586113929666,18.167862277131476,1.2593038290216447
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026697,Bis(2-ethylhexyl) nonanedioate,103-24-2,C25H48O4,412.355260,48,580,8.0,Active,33.99802027897972,1.699901013948986,2.3303897326405414,0.36742855818527365
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3027403,Tributyltin chloride,1461-22-9,C12H27ClSn,326.082331,544,817,67.0,Active,61.40167653273703,3.0700838266368513,0.9377304675365412,-0.02792197322303458
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3027740,2-Ethylhexyl acid phosphate,12645-31-7,, ,35,234,15.0,Active,78.776863969786,3.9388431984893004,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3027950,Trimethylolpropane ethoxylate triacrylate,28961-43-5,(C2H4O)n(C2H4O)n(C2H4O)nC15H20O6, ,103,234,44.0,Active,120.73778499984249,6.036889249992124,46.82759412819901,1.6705018455102927
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3030056,"2,2',4,4'-Tetrabromodiphenyl ether",5436-43-1,C12H6Br4O,481.715217,52,294,18.0,Active,32.41106321748134,1.620553160874067,72.54221755597219,1.860590827472727
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3031860,Perfluorodecanoic acid,335-76-2,C10HF19O2,513.967314,269,705,38.0,Active,25.159747804164304,1.2579873902082153,1.8253526879561515,0.2613467896882318
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3030189,2-Biphenylamine,90-41-5,C12H11N,169.089149,8,234,3.0,Active,31.490832063315928,1.5745416031657964,15.690996952522937,1.195650538056305
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3030636,Doxorubicin hydrochloride,25316-40-9,C27H30ClNO11,579.150738,166,406,41.0,Active,110.43105857357234,5.521552928678617,2.4829781872253944,0.39497290432731635
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3031864,Perfluorooctanesulfonic acid,1763-23-1,C8HF17O3S,499.937494,264,978,27.0,Active,46.74942405750316,2.3374712028751583,47.025531383964996,1.6723337117358643
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3032389,Farnesol,4602-84-0,C15H26O,222.198365,54,371,15.0,Active,31.142499594417835,1.5571249797208917,30.98088914091358,1.49109387770502
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3032549,Fenhexamid,126833-17-8,C14H17Cl2NO2,301.063634,101,686,15.0,Active,33.881717996662054,1.6940858998331028,75.37751985038801,1.8772418437396041
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3033307,Cetylpyridinium bromide,140-72-7,C21H38BrN,383.218763,158,322,49.0,Active,82.80319153693398,4.140159576846699,20.799966904739893,1.3180626439483252
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034402,Butachlor,23184-66-9,C17H26ClNO2,311.165207,210,686,31.0,Active,56.25649366511745,2.8128246832558728,45.11299250971699,1.6543016363939098
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037094,4-Hydroxytamoxifen,68392-35-8,C26H29NO2,387.219829,352,705,50.0,Active,95.54460273539736,4.777230136769868,0.009059978886619618,-2.042872814402136
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037757,10-Undecen-1-al,112-45-8,C11H20O,168.151415,9,435,2.0,Active,32.874058286392355,1.6437029143196178,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3037208,Diclofenac sodium,15307-79-6,C14H10Cl2NNaO2,316.998628,79,597,13.0,Active,50.71607030139236,2.5358035150696177,37.854635788069004,1.5781190720499756
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3038939,Perfluorooctanesulfonamide,754-91-6,C8H2F17NO2S,498.953478,322,693,46.0,Active,37.50221923400102,1.875110961700051,23.371191702770005,1.3686808577384768
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3039240,Antimony potassium tartrate trihydrate,28300-74-5,C8H10K2O15Sb2,665.737000,54,234,23.0,Active,39.088907804316094,1.9544453902158048,24.16616111427428,1.3832076665722606
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3040352,Dinocap,39300-45-3,, ,302,497,61.0,Active,121.61644296647998,6.080822148323999,26.014473619815284,1.415215042750895
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3040980,Bortezomib,179324-69-7,C19H25BN4O4,384.196885,114,246,46.0,Active,43.8209450434695,2.191047252173475,0.011819324812200816,-1.9274073321443383
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041409,2-Chloro-N-phenylacetamide,587-65-5,C8H8ClNO,169.029442,129,355,36.0,Active,40.15027094921445,2.0075135474607224,28.957743445996137,1.461764716118515
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042007,Glyceryl monoricinoleate,1323-38-2,, ,47,352,13.0,Active,26.23527832962361,1.3117639164811805,33.35039625388135,1.5231009983680623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041665,Benzalkonium chloride C16 (BAC C16),122-18-9,C25H46ClN,395.331878,267,456,59.0,Active,65.93301147464115,3.2966505737320575,38.44816905447712,1.5848756630328884
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041617,Barban,101-27-9,C11H9Cl2NO2,257.001034,119,239,50.0,Active,90.00616211121275,4.500308105560637,32.53513119452671,1.5123525623206546
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3041619,Benalaxyl,71626-11-4,C20H23NO3,325.167794,29,237,12.0,Active,27.6278699831298,1.38139349915649,56.34576703008917,1.7508612952796279
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042261,Pencycuron,66063-05-6,C19H21ClN2O,328.134241,55,237,23.0,Active,81.92160997112072,4.096080498556036,35.69942649433735,1.5526612392957995
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042500,Triphenyltin fluoride,379-52-2,C18H15FSn,370.017981,185,319,58.0,Active,117.1561189365063,5.857805946825315,1.3036280288162634,0.11515368949591079
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042633,Clomipramine hydrochloride,17321-77-6,C19H24Cl2N2,350.131654,128,322,40.0,Active,78.7202153025436,3.93601076512718,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3044205,Rabeprazole sodium,117976-90-6,C18H20N3NaO3S,381.112307,49,319,15.0,Active,31.121083491844928,1.5560541745922465,61.9193922239035,1.791826684834068
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042477,Tolnaftate,2398-96-1,C19H17NOS,307.103085,49,322,15.0,Active,30.983676820200525,1.5491838410100263,63.12070305736319,1.8001718275307814
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3042681,Artesunate,88495-63-0,C19H28O8,384.178418,14,78,18.0,Active,43.321390713765624,2.166069535688281,0.4703400505954779,-0.32758803845138623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3044590,"2',4',5',7'-Tetrabromofluorescein",15086-94-9,C20H8Br4O5,643.710525,74,321,23.0,Active,91.00659471249023,4.550329735624511,17.028963114167638,1.2311882047738294
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3044966,"N-(4-Methylpentan-2-yl)-N-phenylbenzene-1,4-diamine",61931-82-6,C18H24N2,268.193949,113,319,35.0,Active,69.97337397624428,3.4986686988122138,37.032476320799745,1.568582753812899
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3045144,Dequalinium dichloride,522-51-0,C30H40Cl2N4,526.263003,13,78,17.0,Active,73.01388207548435,3.6506941037742173,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3045192,6-(Trifluoromethoxy)-2-Benzothiazolamine,1744-22-5,C8H5F3N2OS,234.007468,26,234,11.0,Active,22.180542182902872,1.1090271091451436,0.0001513849249859528,-3.8199173700234073
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3045645,Podofilox,518-28-5,C22H22O8,414.131468,37,249,15.0,Active,26.497790761012453,1.3248895380506227,0.012269748395468254,-1.9111643428622465
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046083,Aripiprazole,129722-12-9,C23H27Cl2N3O2,447.148032,94,234,40.0,Active,96.75659197076102,4.837829598538051,26.798597212948216,1.4281120612444365
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046322,Dihydroergocristine,17479-19-5,C35H41N5O5,611.310769,12,78,15.0,Active,33.250449737480956,1.6625224868740478,38.479472099769026,1.5852291053166605
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046407,Ambazone,539-21-9,C8H11N7S,237.079665,16,78,21.0,Active,26.461881314418214,1.3230940657209107,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046619,Tioconazole,65899-73-2,C16H13Cl3N2OS,385.981417,95,234,41.0,Active,42.253857089832124,2.1126928544916064,37.78996202345767,1.5773764554785106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046453,Rimonabant,168273-06-1,C22H21Cl3N4O,462.078094,65,234,28.0,Active,86.74099960787295,4.3370499803936475,16.87726117255709,1.2273019710720887
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046744,Bucindolol,71119-11-4,C22H25N3O2,363.194677,28,234,12.0,Active,26.965424120960865,1.3482712060480433,27.969835618061357,1.4466899139804417
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046665,Lercanidipine hydrochloride,132866-11-6,C36H42ClN3O6,647.276214,44,234,19.0,Active,43.3846203158727,2.169231015793635,22.73917298822568,1.3567746655768116
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3046792,Cinacalcet hydrochloride,364782-34-3,C22H23ClF3N,393.147112,145,234,62.0,Active,92.5844438142904,4.62922219071452,28.00154429222329,1.4471819834528143
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047843,Diphenoxylate hydrochloride,3810-80-8,C30H33ClN2O2,488.223056,53,246,22.0,Active,47.741092936965444,2.3870546468482723,3.1543213601769615,0.4989059368818897
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047849,"2'-Deoxy-2',2'-difluorocytidine monohydrochloride",122111-03-9,C9H12ClF2N3O4,299.048440,28,234,12.0,Active,48.7686444454714,2.43843222227357,7.244912698048082,0.8600331565450243
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047891,Bisphenol E,2081-08-5,C14H14O2,214.099380,50,316,16.0,Active,52.16364780788407,2.6081823903942034,56.33565155781809,1.7507833215754265
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047926,Methyltrioctylammonium bis(trifluoromethylsulfonyl)imide,375395-33-8,C27H54F6N2O4S2,648.342920,121,234,52.0,Active,67.15597009820483,3.3577985049102415,2.2427084837284186,0.35077282590752457
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3048522,HMR1171 trifluoroacetate (1:1),NOCAS_48522,C37H49F3N4O5S,718.337576,174,408,43.0,Active,72.20632006950885,3.6103160034754422,38.47577785667627,1.5851874086321034
