SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)CCC1(C)C,"InChI=1S/C40H52O2/c1-29(17-13-19-31(3)21-23-35-33(5)37(41)25-27-39(35,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-36-34(6)38(42)26-28-40(36,9)10/h11-24H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+",FDSDTBUPSURDBL-DKLMTRRASA-N,DTXSID0022727,DSSTox_Substance_Id,DTXSID0022727,Canthaxanthin,514-78-3,FDSDTBUPSURDBL-DKLMTRRASA-N,"beta,beta-Carotene-4,4'-dione","InChI=1S/C40H52O2/c1-29(17-13-19-31(3)21-23-35-33(5)37(41)25-27-39(35,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-36-34(6)38(42)26-28-40(36,9)10/h11-24H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+",C40H52O2,564.854,564.396730914,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,"InChI=1S/C20H16/c1-13-16-8-5-6-9-17(16)14(2)20-18(13)12-11-15-7-3-4-10-19(15)20/h3-12H,1-2H3",ARSRBNBHOADGJU-UHFFFAOYSA-N,DTXSID1020510,DSSTox_Substance_Id,DTXSID1020510,"7,12-Dimethylbenz(a)anthracene",57-97-6,ARSRBNBHOADGJU-UHFFFAOYSA-N,"7,12-Dimethyltetraphene","InChI=1S/C20H16/c1-13-16-8-5-6-9-17(16)14(2)20-18(13)12-11-15-7-3-4-10-19(15)20/h3-12H,1-2H3",C20H16,256.348,256.1252005152,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
OC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2,"InChI=1S/C15H8O5/c16-7-1-3-9-11(5-7)19-14-10-4-2-8(17)6-12(10)20-15(18)13(9)14/h1-6,16-17H",ZZIALNLLNHEQPJ-UHFFFAOYSA-N,DTXSID6022399,DSSTox_Substance_Id,DTXSID6022399,Coumestrol,479-13-0,ZZIALNLLNHEQPJ-UHFFFAOYSA-N,"3,9-Dihydroxy-6H-[1]benzofuro[3,2-c][1]benzopyran-6-one","InChI=1S/C15H8O5/c16-7-1-3-9-11(5-7)19-14-10-4-2-8(17)6-12(10)20-15(18)13(9)14/h1-6,16-17H",C15H8O5,268.224,268.037173358,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F,"InChI=1S/C21H26BrFN2O2S.ClH/c1-3-10-27-21-18(22)13(2)19(28-21)20(26)25-8-6-15(7-9-25)16-11-14(12-24)4-5-17(16)23;/h4-5,11,15H,3,6-10,12,24H2,1-2H3;1H",XRGUAUFOUNIQRI-UHFFFAOYSA-N,DTXSID4047381,DSSTox_Substance_Id,DTXSID4047381,AVE8923,NOCAS_47381,XRGUAUFOUNIQRI-UHFFFAOYSA-N,{4-[5-(Aminomethyl)-2-fluorophenyl]piperidin-1-yl}(4-bromo-3-methyl-5-propoxythiophen-2-yl)methanone--hydrogen chloride (1/1),"InChI=1S/C21H26BrFN2O2S.ClH/c1-3-10-27-21-18(22)13(2)19(28-21)20(26)25-8-6-15(7-9-25)16-11-14(12-24)4-5-17(16)23;/h4-5,11,15H,3,6-10,12,24H2,1-2H3;1H",C21H27BrClFN2O2S,505.87,504.064918,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID6049515,DSSTox_Substance_Id,DTXSID6049515,NTP Mix117 ER1 5-EQP,NOCAS_49515,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID6049517,DSSTox_Substance_Id,DTXSID6049517,NTP Mix97 ER1 10-EQC,NOCAS_49517,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
OC1=CC=C(C=C1)C1=CC=CC=C1,"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",YXVFYQXJAXKLAK-UHFFFAOYSA-N,DTXSID7021152,DSSTox_Substance_Id,DTXSID7021152,4-Phenylphenol,92-69-3,YXVFYQXJAXKLAK-UHFFFAOYSA-N,"[1,1'-Biphenyl]-4-ol","InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H",C12H10O,170.211,170.073164942,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID7021283,DSSTox_Substance_Id,DTXSID7021283,Strobane,8001-50-1,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
[Br-].CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,"InChI=1S/C26H56N.BrH/c1-5-7-9-11-13-15-17-19-21-23-25-27(3,4)26-24-22-20-18-16-14-12-10-8-6-2;/h5-26H2,1-4H3;1H/q+1;/p-1",XRWMGCFJVKDVMD-UHFFFAOYSA-M,DTXSID5047112,DSSTox_Substance_Id,DTXSID5047112,Didodecyldimethylammonium bromide,3282-73-3,XRWMGCFJVKDVMD-UHFFFAOYSA-M,"N-Dodecyl-N,N-dimethyldodecan-1-aminium bromide","InChI=1S/C26H56N.BrH/c1-5-7-9-11-13-15-17-19-21-23-25-27(3,4)26-24-22-20-18-16-14-12-10-8-6-2;/h5-26H2,1-4H3;1H/q+1;/p-1",C26H56BrN,462.645,461.359614,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
OC1=CC=C(C=C1)C1CNCCC2=C1C=C(O)C(O)=C2Cl,"InChI=1S/C16H16ClNO3/c17-15-11-5-6-18-8-13(9-1-3-10(19)4-2-9)12(11)7-14(20)16(15)21/h1-4,7,13,18-21H,5-6,8H2",TVURRHSHRRELCG-UHFFFAOYSA-N,DTXSID0043896,DSSTox_Substance_Id,DTXSID0043896,Fenoldopam,67227-56-9,TVURRHSHRRELCG-UHFFFAOYSA-N,"6-Chloro-1-(4-hydroxyphenyl)-2,3,4,5-tetrahydro-1H-3-benzazepine-7,8-diol","InChI=1/C16H16ClNO3/c17-15-11-5-6-18-8-13(9-1-3-10(19)4-2-9)12(11)7-14(20)16(15)21/h1-4,7,13,18-21H,5-6,8H2",C16H16ClNO3,305.76,305.0818711,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,CRQQGFGUEAVUIL-UHFFFAOYSA-N,DTXSID0020319,DSSTox_Substance_Id,DTXSID0020319,Chlorothalonil,1897-45-6,CRQQGFGUEAVUIL-UHFFFAOYSA-N,"2,4,5,6-Tetrachlorobenzene-1,3-dicarbonitrile",InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,C8Cl4N2,265.9,263.8815588,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
[H][C@@]12CC[C@H](OC(=O)CCC(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"InChI=1S/C25H38O3/c1-16(2)5-10-23(27)28-22-9-8-20-19-7-6-17-15-18(26)11-13-24(17,3)21(19)12-14-25(20,22)4/h15-16,19-22H,5-14H2,1-4H3/t19-,20-,21-,22-,24-,25-/m0/s1",PPYHLSBUTAPNGT-BKWLFHPQSA-N,DTXSID0046806,DSSTox_Substance_Id,DTXSID0046806,Testosterone isocaproate,15262-86-9,PPYHLSBUTAPNGT-BKWLFHPQSA-N,3-Oxoandrost-4-en-17beta-yl 4-methylpentanoate,"InChI=1S/C25H38O3/c1-16(2)5-10-23(27)28-22-9-8-20-19-7-6-17-15-18(26)11-13-24(17,3)21(19)12-14-25(20,22)4/h15-16,19-22H,5-14H2,1-4H3/t19-,20-,21-,22-,24-,25-/m0/s1",C25H38O3,386.576,386.282095084,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl,"InChI=1S/C13H12Cl2O4/c1-3-7(2)13(18)8-4-5-9(12(15)11(8)14)19-6-10(16)17/h4-5H,2-3,6H2,1H3,(H,16,17)",AVOLMBLBETYQHX-UHFFFAOYSA-N,DTXSID3025257,DSSTox_Substance_Id,DTXSID3025257,Ethacrynic acid,58-54-8,AVOLMBLBETYQHX-UHFFFAOYSA-N,"[2,3-Dichloro-4-(2-methylidenebutanoyl)phenoxy]acetic acid","InChI=1S/C13H12Cl2O4/c1-3-7(2)13(18)8-4-5-9(12(15)11(8)14)19-6-10(16)17/h4-5H,2-3,6H2,1H3,(H,16,17)",C13H12Cl2O4,303.14,302.0112643,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
O.N[C@H](CC(N)=O)C(O)=O,"InChI=1S/C4H8N2O3.H2O/c5-2(4(8)9)1-3(6)7;/h2H,1,5H2,(H2,6,7)(H,8,9);1H2/t2-;/m1./s1",RBMGJIZCEWRQES-HSHFZTNMSA-N,DTXSID6048678,DSSTox_Substance_Id,DTXSID6048678,D-Asparagine hydrate,5794-24-1,RBMGJIZCEWRQES-HSHFZTNMSA-N,D-Asparagine--water (1/1),"InChI=1S/C4H8N2O3.H2O/c5-2(4(8)9)1-3(6)7;/h2H,1,5H2,(H2,6,7)(H,8,9);1H2/t2-;/m1./s1",C4H10N2O4,150.134,150.06405681,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
Cl.[H][C@@]1(C[C@H](N)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)CO,"InChI=1S/C27H29NO11.ClH/c1-10-22(31)13(28)6-17(38-10)39-15-8-27(36,16(30)9-29)7-12-19(15)26(35)21-20(24(12)33)23(32)11-4-3-5-14(37-2)18(11)25(21)34;/h3-5,10,13,15,17,22,29,31,33,35-36H,6-9,28H2,1-2H3;1H/t10-,13-,15-,17-,22+,27-;/m0./s1",MWWSFMDVAYGXBV-RUELKSSGSA-N,DTXSID3030636,DSSTox_Substance_Id,DTXSID3030636,Doxorubicin hydrochloride,25316-40-9,MWWSFMDVAYGXBV-RUELKSSGSA-N,"(1S,3S)-3,5,12-Trihydroxy-3-(hydroxyacetyl)-10-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl 3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranoside--hydrogen chloride (1/1)","InChI=1S/C27H29NO11.ClH/c1-10-22(31)13(28)6-17(38-10)39-15-8-27(36,16(30)9-29)7-12-19(15)26(35)21-20(24(12)33)23(32)11-4-3-5-14(37-2)18(11)25(21)34;/h3-5,10,13,15,17,22,29,31,33,35-36H,6-9,28H2,1-2H3;1H/t10-,13-,15-,17-,22+,27-;/m0./s1",C27H30ClNO11,579.98,579.1507385,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,"InChI=1S/C26H29NO2/c1-4-25(20-8-6-5-7-9-20)26(21-10-14-23(28)15-11-21)22-12-16-24(17-13-22)29-19-18-27(2)3/h5-17,28H,4,18-19H2,1-3H3/b26-25-",TXUZVZSFRXZGTL-QPLCGJKRSA-N,DTXSID7022384,DSSTox_Substance_Id,DTXSID7022384,(Z)-4-Hydroxytamoxifen,68047-06-3,TXUZVZSFRXZGTL-QPLCGJKRSA-N,4-[(1Z)-1-{4-[2-(Dimethylamino)ethoxy]phenyl}-2-phenylbut-1-en-1-yl]phenol,"InChI=1S/C26H29NO2/c1-4-25(20-8-6-5-7-9-20)26(21-10-14-23(28)15-11-21)22-12-16-24(17-13-22)29-19-18-27(2)3/h5-17,28H,4,18-19H2,1-3H3/b26-25-",C26H29NO2,387.523,387.219829178,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,"InChI=1S/C28H44O3/c1-3-4-5-6-7-8-9-10-27(30)31-26-16-15-25-24-13-11-20-19-21(29)12-14-22(20)23(24)17-18-28(25,26)2/h19,22-26H,3-18H2,1-2H3/t22-,23+,24+,25-,26-,28-/m0/s1",JKWKMORAXJQQSR-MOPIKTETSA-N,DTXSID7023352,DSSTox_Substance_Id,DTXSID7023352,Nandrolone decanoate,360-70-3,JKWKMORAXJQQSR-MOPIKTETSA-N,3-Oxoestr-4-en-17beta-yl decanoate,"InChI=1S/C28H44O3/c1-3-4-5-6-7-8-9-10-27(30)31-26-16-15-25-24-13-11-20-19-21(29)12-14-22(20)23(24)17-18-28(25,26)2/h19,22-26H,3-18H2,1-2H3/t22-,23+,24+,25-,26-,28-/m0/s1",C28H44O3,428.657,428.329045277,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",LHHGDZSESBACKH-UHFFFAOYSA-N,DTXSID1020770,DSSTox_Substance_Id,DTXSID1020770,Kepone,143-50-0,LHHGDZSESBACKH-UHFFFAOYSA-N,"1,1a,3,3a,4,5,5,5a,5b,6-Decachlorooctahydro-2H-1,3,4-(methanetriyl)cyclobuta[cd]pentalen-2-one","InChI=1/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",C10Cl10O,490.61,485.6834416,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID6021084,DSSTox_Substance_Id,DTXSID6021084,gamma-Oryzanol,11042-64-1,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
Cl.COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=C1C=CC=C2,"InChI=1S/C21H19N3O3S.ClH/c1-27-20-13-14(24-28(2,25)26)11-12-19(20)23-21-15-7-3-5-9-17(15)22-18-10-6-4-8-16(18)21;/h3-13,24H,1-2H3,(H,22,23);1H",WDISRLXRMMTXEV-UHFFFAOYSA-N,DTXSID2037186,DSSTox_Substance_Id,DTXSID2037186,4'-(Acridin-9-ylamino)-3'-methoxymethanesulfonanilide hydrochloride,54301-15-4,WDISRLXRMMTXEV-UHFFFAOYSA-N,N-{4-[(Acridin-9-yl)amino]-3-methoxyphenyl}methanesulfonamide--hydrogen chloride (1/1),"InChI=1S/C21H19N3O3S.ClH/c1-27-20-13-14(24-28(2,25)26)11-12-19(20)23-21-15-7-3-5-9-17(15)22-18-10-6-4-8-16(18)21;/h3-13,24H,1-2H3,(H,22,23);1H",C21H20ClN3O3S,429.92,429.0913904,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CNC(=O)ON=C(SC)C(=O)N(C)C,"InChI=1S/C7H13N3O3S/c1-8-7(12)13-9-5(14-4)6(11)10(2)3/h1-4H3,(H,8,12)",KZAUOCCYDRDERY-UHFFFAOYSA-N,DTXSID6021086,DSSTox_Substance_Id,DTXSID6021086,Oxamyl,23135-22-0,KZAUOCCYDRDERY-UHFFFAOYSA-N,Methyl 2-(dimethylamino)-N-[(methylcarbamoyl)oxy]-2-oxoethanimidothioate,"InChI=1S/C7H13N3O3S/c1-8-7(12)13-9-5(14-4)6(11)10(2)3/h1-4H3,(H,8,12)",C7H13N3O3S,219.26,219.067762465,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,InChI=1S/3C6H5.FH.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H;/q;;;;+1/p-1,JBYRKMGOSFMHRL-UHFFFAOYSA-M,DTXSID3042500,DSSTox_Substance_Id,DTXSID3042500,Triphenyltin fluoride,379-52-2,JBYRKMGOSFMHRL-UHFFFAOYSA-M,Fluoro(triphenyl)stannane,InChI=1S/3C6H5.FH.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H;/q;;;;+1/p-1,C18H15FSn,369.026,370.017981,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
O=C1CCCC2=C1C=C1C=CC3=C4C(C=CC2=C14)=CC=C3,"InChI=1S/C20H14O/c21-18-6-2-5-15-16-10-9-13-4-1-3-12-7-8-14(11-17(15)18)20(16)19(12)13/h1,3-4,7-11H,2,5-6H2",AIGDHFJPKNZUOR-UHFFFAOYSA-N,DTXSID1049271,DSSTox_Substance_Id,DTXSID1049271,"9,10-Dihydrobenzo[a]pyren-7(8H)-one",3331-46-2,AIGDHFJPKNZUOR-UHFFFAOYSA-N,"9,10-Dihydrobenzo[pqr]tetraphen-7(8H)-one","InChI=1S/C20H14O/c21-18-6-2-5-15-16-10-9-13-4-1-3-12-7-8-14(11-17(15)18)20(16)19(12)13/h1,3-4,7-11H,2,5-6H2",C20H14O,270.331,270.104465071,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
COC1=CC(O)=C(C=C1)C(=O)C1=CC=C(OC)C=C1O,"InChI=1S/C15H14O5/c1-19-9-3-5-11(13(16)7-9)15(18)12-6-4-10(20-2)8-14(12)17/h3-8,16-17H,1-2H3",SODJJEXAWOSSON-UHFFFAOYSA-N,DTXSID6038875,DSSTox_Substance_Id,DTXSID6038875,"2,2'-Dihydroxy-4,4'-dimethoxybenzophenone",131-54-4,SODJJEXAWOSSON-UHFFFAOYSA-N,Bis(2-hydroxy-4-methoxyphenyl)methanone,"InChI=1S/C15H14O5/c1-19-9-3-5-11(13(16)7-9)15(18)12-6-4-10(20-2)8-14(12)17/h3-8,16-17H,1-2H3",C15H14O5,274.272,274.084123551,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID5049528,DSSTox_Substance_Id,DTXSID5049528,NTP Mix108 ER1 10-GP,NOCAS_49528,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
Cl.COC1=CC(C)=C(OC)C=C1C[C@@H](C)N,"InChI=1S/C12H19NO2.ClH/c1-8-5-12(15-4)10(6-9(2)13)7-11(8)14-3;/h5,7,9H,6,13H2,1-4H3;1H/t9-;/m1./s1",IPIMRNFGYPQKAM-SBSPUUFOSA-N,DTXSID6048884,DSSTox_Substance_Id,DTXSID6048884,"R-(-)-2,5-Dimethoxy-4-methylamphetamine hydrochloride",50505-88-9,IPIMRNFGYPQKAM-SBSPUUFOSA-N,"(2R)-1-(2,5-Dimethoxy-4-methylphenyl)propan-2-amine--hydrogen chloride (1/1)","InChI=1S/C12H19NO2.ClH/c1-8-5-12(15-4)10(6-9(2)13)7-11(8)14-3;/h5,7,9H,6,13H2,1-4H3;1H/t9-;/m1./s1",C12H20ClNO2,245.75,245.1182566,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
S1C=CC=C1C1=CC=C(S1)C1=CC=CS1,InChI=1S/C12H8S3/c1-3-9(13-7-1)11-5-6-12(15-11)10-4-2-8-14-10/h1-8H,KXSFECAJUBPPFE-UHFFFAOYSA-N,DTXSID2041206,DSSTox_Substance_Id,DTXSID2041206,alpha-Terthiophene,1081-34-1,KXSFECAJUBPPFE-UHFFFAOYSA-N,"1~2~,2~2~:2~5~,3~2~-Terthiophene",InChI=1S/C12H8S3/c1-3-9(13-7-1)11-5-6-12(15-11)10-4-2-8-14-10/h1-8H,C12H8S3,248.38,247.97881378,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,"InChI=1S/C20H32O/c1-3-20(21)13-11-18-17-9-8-14-6-4-5-7-15(14)16(17)10-12-19(18,20)2/h6,15-18,21H,3-5,7-13H2,1-2H3/t15-,16+,17+,18-,19-,20-/m0/s1",AOXRBFRFYPMWLR-XGXHKTLJSA-N,DTXSID6023024,DSSTox_Substance_Id,DTXSID6023024,Ethylestrenol,965-90-2,AOXRBFRFYPMWLR-XGXHKTLJSA-N,17alpha-19-Norpregn-4-en-17-ol,"InChI=1S/C20H32O/c1-3-20(21)13-11-18-17-9-8-14-6-4-5-7-15(14)16(17)10-12-19(18,20)2/h6,15-18,21H,3-5,7-13H2,1-2H3/t15-,16+,17+,18-,19-,20-/m0/s1",C20H32O,288.475,288.24531565,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,"InChI=1S/C13H10O2/c14-12-8-6-11(7-9-12)13(15)10-4-2-1-3-5-10/h1-9,14H",NPFYZDNDJHZQKY-UHFFFAOYSA-N,DTXSID5036684,DSSTox_Substance_Id,DTXSID5036684,4-Hydroxybenzophenone,1137-42-4,NPFYZDNDJHZQKY-UHFFFAOYSA-N,(4-Hydroxyphenyl)(phenyl)methanone,"InChI=1S/C13H10O2/c14-12-8-6-11(7-9-12)13(15)10-4-2-1-3-5-10/h1-9,14H",C13H10O2,198.221,198.068079562,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C18H18O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h3-12,19-20H,1-2H3",NFDFQCUYFHCNBW-UHFFFAOYSA-N,DTXSID7022382,DSSTox_Substance_Id,DTXSID7022382,Dienestrol,84-17-3,NFDFQCUYFHCNBW-UHFFFAOYSA-N,"4,4'-(Hexa-2,4-diene-3,4-diyl)diphenol","InChI=1S/C18H18O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h3-12,19-20H,1-2H3",C18H18O2,266.34,266.13067982,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1",NPAGDVCDWIYMMC-IZPLOLCNSA-N,DTXSID7023350,DSSTox_Substance_Id,DTXSID7023350,Nandrolone,434-22-0,NPAGDVCDWIYMMC-IZPLOLCNSA-N,17beta-Hydroxyestr-4-en-3-one,"InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1",C18H26O2,274.404,274.193280077,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2O,"InChI=1S/C23H31Cl2NO3/c1-23-9-8-18-17-5-3-16(29-22(28)26(12-10-24)13-11-25)14-15(17)2-4-19(18)20(23)6-7-21(23)27/h3,5,14,18-21,27H,2,4,6-13H2,1H3/t18-,19-,20+,21+,23+/m1/s1",FRPJXPJMRWBBIH-RBRWEJTLSA-N,DTXSID8046458,DSSTox_Substance_Id,DTXSID8046458,Estramustine,2998-57-4,FRPJXPJMRWBBIH-RBRWEJTLSA-N,"17beta-Hydroxyestra-1,3,5(10)-trien-3-yl bis(2-chloroethyl)carbamate","InChI=1S/C23H31Cl2NO3/c1-23-9-8-18-17-5-3-16(29-22(28)26(12-10-24)13-11-25)14-15(17)2-4-19(18)20(23)6-7-21(23)27/h3,5,14,18-21,27H,2,4,6-13H2,1H3/t18-,19-,20+,21+,23+/m1/s1",C23H31Cl2NO3,440.41,439.1680993,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
O.Cl.NC1=C2C=CC=CC2=NC2=C1C=CC=C2,"InChI=1S/C13H10N2.ClH.H2O/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13;;/h1-8H,(H2,14,15);1H;1H2",OREJEGKBQBIJSJ-UHFFFAOYSA-N,DTXSID7024457,DSSTox_Substance_Id,DTXSID7024457,9-Aminoacridine hydrochloride monohydrate,52417-22-8,OREJEGKBQBIJSJ-UHFFFAOYSA-N,Acridin-9-amine--hydrogen chloride--water (1/1/1),"InChI=1S/C13H10N2.ClH.H2O/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13;;/h1-8H,(H2,14,15);1H;1H2",C13H13ClN2O,248.71,248.0716407,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID4049539,DSSTox_Substance_Id,DTXSID4049539,NTP Mix84 ER AR1 18-EQP,NOCAS_49539,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,"InChI=1S/C20H14O2S2/c21-17-5-1-15-11-19(7-3-13(15)9-17)23-24-20-8-4-14-10-18(22)6-2-16(14)12-20/h1-12,21-22H",AHXGXXJEEHFHDK-UHFFFAOYSA-N,DTXSID7025429,DSSTox_Substance_Id,DTXSID7025429,6-Hydroxy-2-naphthyl disulfide,6088-51-3,AHXGXXJEEHFHDK-UHFFFAOYSA-N,"6,6'-Disulfanediyldi(naphthalen-2-ol)","InChI=1S/C20H14O2S2/c21-17-5-1-15-11-19(7-3-13(15)9-17)23-24-20-8-4-14-10-18(22)6-2-16(14)12-20/h1-12,21-22H",C20H14O2S2,350.45,350.043522039,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID4049535,DSSTox_Substance_Id,DTXSID4049535,NTP Mix115 ER1 10-GP,NOCAS_49535,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
N/A,,,DTXSID4049537,DSSTox_Substance_Id,DTXSID4049537,NTP Mix82 ER AR1 18-EQP,NOCAS_49537,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_25_26.sdf
