SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
[H][C@@]1([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C,"InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",PMATZTZNYRCHOR-CGLBZJNRSA-N,DTXSID0020365,DSSTox_Substance_Id,DTXSID0020365,Cyclosporin A,59865-13-3,PMATZTZNYRCHOR-CGLBZJNRSA-N,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-Ethyl-33-[(1R,2R,4E)-1-hydroxy-2-methylhex-4-en-1-yl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",C62H111N11O12,1202.635,1201.841368058,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
OC1=CC=C(C(=O)C2=CC(O)=C(O)C(O)=C2)C(O)=C1O,"InChI=1S/C13H10O7/c14-7-2-1-6(11(18)13(7)20)10(17)5-3-8(15)12(19)9(16)4-5/h1-4,14-16,18-20H",XEDWWPGWIXPVRQ-UHFFFAOYSA-N,DTXSID9044950,DSSTox_Substance_Id,DTXSID9044950,Exifone,52479-85-3,XEDWWPGWIXPVRQ-UHFFFAOYSA-N,"(2,3,4-Trihydroxyphenyl)(3,4,5-trihydroxyphenyl)methanone","InChI=1S/C13H10O7/c14-7-2-1-6(11(18)13(7)20)10(17)5-3-8(15)12(19)9(16)4-5/h1-4,14-16,18-20H",C13H10O7,278.216,278.042652662,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1,"InChI=1S/C23H26FN3O2/c24-19-10-8-18(9-11-19)21(28)7-4-14-26-15-12-23(13-16-26)22(29)25-17-27(23)20-5-2-1-3-6-20/h1-3,5-6,8-11H,4,7,12-17H2,(H,25,29)",DKGZKTPJOSAWFA-UHFFFAOYSA-N,DTXSID5045205,DSSTox_Substance_Id,DTXSID5045205,Spiperone,749-02-0,DKGZKTPJOSAWFA-UHFFFAOYSA-N,"8-[4-(4-Fluorophenyl)-4-oxobutyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one","InChI=1S/C23H26FN3O2/c24-19-10-8-18(9-11-19)21(28)7-4-14-26-15-12-23(13-16-26)22(29)25-17-27(23)20-5-2-1-3-6-20/h1-3,5-6,8-11H,4,7,12-17H2,(H,25,29)",C23H26FN3O2,395.478,395.200905252,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
C[C@]12O[C@H](C[C@]1(O)CO)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C3C(=O)NC4)C3=C(C=CC=C3)N21,"InChI=1S/C26H21N3O4/c1-25-26(32,12-30)10-18(33-25)28-16-8-4-2-6-13(16)20-21-15(11-27-24(21)31)19-14-7-3-5-9-17(14)29(25)23(19)22(20)28/h2-9,18,30,32H,10-12H2,1H3,(H,27,31)/t18-,25+,26+/m1/s1",UIARLYUEJFELEN-LROUJFHJSA-N,DTXSID5046778,DSSTox_Substance_Id,DTXSID5046778,Lestaurtinib,111358-88-4,UIARLYUEJFELEN-LROUJFHJSA-N,"(5S,6S,8R)-6-Hydroxy-6-(hydroxymethyl)-5-methyl-5,6,7,8,14,15-hexahydro-13H-5,8-epoxy-4b,8a,14-triazadibenzo[b,h]cycloocta[1,2,3,4-jkl]cyclopenta[e]-as-indacen-13-one","InChI=1S/C26H21N3O4/c1-25-26(32,12-30)10-18(33-25)28-16-8-4-2-6-13(16)20-21-15(11-27-24(21)31)19-14-7-3-5-9-17(14)29(25)23(19)22(20)28/h2-9,18,30,32H,10-12H2,1H3,(H,27,31)/t18-,25+,26+/m1/s1",C26H21N3O4,439.471,439.153206168,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
CCCCCC1=CC(O)=CC(O)=C1,"InChI=1S/C11H16O2/c1-2-3-4-5-9-6-10(12)8-11(13)7-9/h6-8,12-13H,2-5H2,1H3",IRMPFYJSHJGOPE-UHFFFAOYSA-N,DTXSID0025812,DSSTox_Substance_Id,DTXSID0025812,Olivetol,500-66-3,IRMPFYJSHJGOPE-UHFFFAOYSA-N,"5-Pentylbenzene-1,3-diol","InChI=1S/C11H16O2/c1-2-3-4-5-9-6-10(12)8-11(13)7-9/h6-8,12-13H,2-5H2,1H3",C11H16O2,180.247,180.115029755,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(C1=C3)[N+]([O-])=O)C2=O,"InChI=1S/C20H15N3O6/c1-2-20(26)13-7-16-17-10(8-22(16)18(24)12(13)9-29-19(20)25)6-11-14(21-17)4-3-5-15(11)23(27)28/h3-7,26H,2,8-9H2,1H3/t20-/m0/s1",VHXNKPBCCMUMSW-FQEVSTJZSA-N,DTXSID7046752,DSSTox_Substance_Id,DTXSID7046752,Rubitecan,91421-42-0,VHXNKPBCCMUMSW-FQEVSTJZSA-N,"(4S)-4-Ethyl-4-hydroxy-10-nitro-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione","InChI=1S/C20H15N3O6/c1-2-20(26)13-7-16-17-10(8-22(16)18(24)12(13)9-29-19(20)25)6-11-14(21-17)4-3-5-15(11)23(27)28/h3-7,26H,2,8-9H2,1H3/t20-/m0/s1",C20H15N3O6,393.355,393.096085215,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,"InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1",RJKFOVLPORLFTN-LEKSSAKUSA-N,DTXSID3022370,DSSTox_Substance_Id,DTXSID3022370,Progesterone,57-83-0,RJKFOVLPORLFTN-LEKSSAKUSA-N,"Pregn-4-ene-3,20-dione","InChI=1S/C21H30O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h12,16-19H,4-11H2,1-3H3/t16-,17+,18-,19-,20-,21+/m0/s1",C21H30O2,314.469,314.224580206,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,"InChI=1S/C21H15N3O4/c25-17-7-3-1-5-15(17)19-22-20(16-6-2-4-8-18(16)26)24(23-19)14-11-9-13(10-12-14)21(27)28/h1-12,25-26H,(H,27,28)",BOFQWVMAQOTZIW-UHFFFAOYSA-N,DTXSID1048596,DSSTox_Substance_Id,DTXSID1048596,Deferasirox,201530-41-8,BOFQWVMAQOTZIW-UHFFFAOYSA-N,"4-[3,5-Bis(2-hydroxyphenyl)-1H-1,2,4-triazol-1-yl]benzoic acid","InChI=1S/C21H15N3O4/c25-17-7-3-1-5-15(17)19-22-20(16-6-2-4-8-18(16)26)24(23-19)14-11-9-13(10-12-14)21(27)28/h1-12,25-26H,(H,27,28)",C21H15N3O4,373.368,373.106255975,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,"InChI=1S/C6H8ClN7O/c7-2-4(9)13-3(8)1(12-2)5(15)14-6(10)11/h(H4,8,9,13)(H4,10,11,14,15)",XSDQTOBWRPYKKA-UHFFFAOYSA-N,DTXSID9043853,DSSTox_Substance_Id,DTXSID9043853,Amiloride,2609-46-3,XSDQTOBWRPYKKA-UHFFFAOYSA-N,"3,5-Diamino-N-carbamimidoyl-6-chloropyrazine-2-carboxamide","InChI=1S/C6H8ClN7O/c7-2-4(9)13-3(8)1(12-2)5(15)14-6(10)11/h(H4,8,9,13)(H4,10,11,14,15)",C6H8ClN7O,229.63,229.0478856,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",YVUQSNJEYSNKRX-UHFFFAOYSA-N,DTXSID8023474,DSSTox_Substance_Id,DTXSID8023474,"1-(1-(4,4-bis(4-fluorophenyl)butyl)-4-piperidinyl)-1,3-dihydro-2H-Benzimidazol-2-one",2062-78-4,YVUQSNJEYSNKRX-UHFFFAOYSA-N,"1-{1-[4,4-Bis(4-fluorophenyl)butyl]piperidin-4-yl}-1,3-dihydro-2H-benzimidazol-2-one","InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",C28H29F2N3O,461.557,461.227868892,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[Br-].CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,"InChI=1S/C22H40NO.BrH/c1-4-5-6-7-8-9-10-11-12-16-19-23(2,3)20-21-24-22-17-14-13-15-18-22;/h13-15,17-18H,4-12,16,19-21H2,1-3H3;1H/q+1;/p-1",OJIYIVCMRYCWSE-UHFFFAOYSA-M,DTXSID5033468,DSSTox_Substance_Id,DTXSID5033468,Domiphen bromide,538-71-6,OJIYIVCMRYCWSE-UHFFFAOYSA-M,"N,N-Dimethyl-N-(2-phenoxyethyl)dodecan-1-aminium bromide","InChI=1S/C22H40NO.BrH/c1-4-5-6-7-8-9-10-11-12-16-19-23(2,3)20-21-24-22-17-14-13-15-18-22;/h13-15,17-18H,4-12,16,19-21H2,1-3H3;1H/q+1;/p-1",C22H40BrNO,414.472,413.229328,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[Zn++].CN(C)C([S-])=S.CN(C)C([S-])=S,"InChI=1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2",DUBNHZYBDBBJHD-UHFFFAOYSA-L,DTXSID0021464,DSSTox_Substance_Id,DTXSID0021464,Ziram,137-30-4,DUBNHZYBDBBJHD-UHFFFAOYSA-L,Zinc bis(dimethylcarbamodithioate),"InChI=1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2",C6H12N2S4Zn,305.8,303.917475,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,"InChI=1S/C18H22O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h3,7,10-12,20-21H,2,4-6,8-9H2,1H3/b7-3+/t12-/m0/s1",MBMQEIFVQACCCH-QBODLPLBSA-N,DTXSID0021460,DSSTox_Substance_Id,DTXSID0021460,Zearalenone,17924-92-4,MBMQEIFVQACCCH-QBODLPLBSA-N,"(3S,11E)-14,16-Dihydroxy-3-methyl-3,4,5,6,9,10-hexahydro-1H-2-benzoxacyclotetradecine-1,7(8H)-dione","InChI=1S/C18H22O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h3,7,10-12,20-21H,2,4-6,8-9H2,1H3/b7-3+/t12-/m0/s1",C18H22O5,318.369,318.146723808,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[Zn++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,"InChI=1S/2C9H19NS2.Zn/c2*1-3-5-7-10(9(11)12)8-6-4-2;/h2*3-8H2,1-2H3,(H,11,12);/q;;+2/p-2",BOXSVZNGTQTENJ-UHFFFAOYSA-L,DTXSID0021462,DSSTox_Substance_Id,DTXSID0021462,Zinc dibutyldithiocarbamate,136-23-2,BOXSVZNGTQTENJ-UHFFFAOYSA-L,Zinc bis(dibutylcarbamodithioate),"InChI=1S/2C9H19NS2.Zn/c2*1-3-5-7-10(9(11)12)8-6-4-2;/h2*3-8H2,1-2H3,(H,11,12);/q;;+2/p-2",C18H36N2S4Zn,474.12,472.105276,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
Cl.Cl.CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,"InChI=1S/C21H24F3N3S.2ClH/c1-25-11-13-26(14-12-25)9-4-10-27-17-5-2-3-6-19(17)28-20-8-7-16(15-18(20)27)21(22,23)24;;/h2-3,5-8,15H,4,9-14H2,1H3;2*1H",BXDAOUXDMHXPDI-UHFFFAOYSA-N,DTXSID1045085,DSSTox_Substance_Id,DTXSID1045085,Trifluoperazine dihydrochloride,440-17-5,BXDAOUXDMHXPDI-UHFFFAOYSA-N,10-[3-(4-Methylpiperazin-1-yl)propyl]-2-(trifluoromethyl)-10H-phenothiazine--hydrogen chloride (1/2),"InChI=1S/C21H24F3N3S.2ClH/c1-25-11-13-26(14-12-25)9-4-10-27-17-5-2-3-6-19(17)28-20-8-7-16(15-18(20)27)21(22,23)24;;/h2-3,5-8,15H,4,9-14H2,1H3;2*1H",C21H26Cl2F3N3S,480.42,479.1176589,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2",NCKMMSIFQUPKCK-UHFFFAOYSA-N,DTXSID5020154,DSSTox_Substance_Id,DTXSID5020154,Clorophene,120-32-1,NCKMMSIFQUPKCK-UHFFFAOYSA-N,2-Benzyl-4-chlorophenol,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2",C13H11ClO,218.68,218.0498427,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,"InChI=1S/C14H11Cl2NO2.Na/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19;/h1-7,17H,8H2,(H,18,19);/q;+1/p-1",KPHWPUGNDIVLNH-UHFFFAOYSA-M,DTXSID3037208,DSSTox_Substance_Id,DTXSID3037208,Diclofenac sodium,15307-79-6,KPHWPUGNDIVLNH-UHFFFAOYSA-M,"Sodium [2-(2,6-dichloroanilino)phenyl]acetate","InChI=1S/C14H11Cl2NO2.Na/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19;/h1-7,17H,8H2,(H,18,19);/q;+1/p-1",C14H10Cl2NNaO2,318.13,316.9986282,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
Cl.[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C,"InChI=1S/C29H41NO4.ClH/c1-25(2,3)26(4,32)20-15-27-10-11-29(20,33-5)24-28(27)12-13-30(16-17-6-7-17)21(27)14-18-8-9-19(31)23(34-24)22(18)28;/h8-9,17,20-21,24,31-32H,6-7,10-16H2,1-5H3;1H/t20-,21-,24-,26+,27-,28+,29-;/m1./s1",UAIXRPCCYXNJMQ-RZIPZOSSSA-N,DTXSID2048905,DSSTox_Substance_Id,DTXSID2048905,Buprenorphine hydrochloride,53152-21-9,UAIXRPCCYXNJMQ-RZIPZOSSSA-N,"(18R)-17-(Cyclopropylmethyl)-18-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-6-methoxy-5alpha,6beta,14beta-18,19-dihydro-4,5-epoxy-6,14-ethenomorphinan-3-ol--hydrogen chloride (1/1)","InChI=1S/C29H41NO4.ClH/c1-25(2,3)26(4,32)20-15-27-10-11-29(20,33-5)24-28(27)12-13-30(16-17-6-7-17)21(27)14-18-8-9-19(31)23(34-24)22(18)28;/h8-9,17,20-21,24,31-32H,6-7,10-16H2,1-5H3;1H/t20-,21-,24-,26+,27-,28+,29-;/m1./s1",C29H42ClNO4,504.11,503.2802365,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
C(OC1=CC=C(C=C1)C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1,"InChI=1S/C28H28O6/c1-7-22(29-13-25-16-32-25)8-2-19(1)28(20-3-9-23(10-4-20)30-14-26-17-33-26)21-5-11-24(12-6-21)31-15-27-18-34-27/h1-12,25-28H,13-18H2",IGZBSJAMZHNHKE-UHFFFAOYSA-N,DTXSID2044971,DSSTox_Substance_Id,DTXSID2044971,"2,2',2''-[Methanetriyltris(benzene-4,1-diyloxymethanediyl)]trioxirane",66072-38-6,IGZBSJAMZHNHKE-UHFFFAOYSA-N,"2,2',2''-{Methanetriyltris[(4,1-phenylene)oxymethylene]}tris(oxirane)","InChI=1/C28H28O6/c1-7-22(29-13-25-16-32-25)8-2-19(1)28(20-3-9-23(10-4-20)30-14-26-17-33-26)21-5-11-24(12-6-21)31-15-27-18-34-27/h1-12,25-28H,13-18H2",C28H28O6,460.526,460.188588622,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
N/A,,,DTXSID4045848,DSSTox_Substance_Id,DTXSID4045848,Acriflavine hydrochloride,69235-50-3,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
"CC(C)(C)CC(C)(C)C1=CC=C(OCCO)C=C1 |c:16,t:8,10,lp:12:2,15:2,Sg:n:12,13,14::ht|","InChI=1S/C16H26O2/c1-15(2,3)12-16(4,5)13-6-8-14(9-7-13)18-11-10-17/h6-9,17H,10-12H2,1-5H3",JYCQQPHGFMYQCF-UHFFFAOYSA-N,DTXSID8034085,DSSTox_Substance_Id,DTXSID8034085,Triton X 100,9002-93-1,JYCQQPHGFMYQCF-UHFFFAOYSA-N,"alpha-[4-(2,4,4-Trimethylpentan-2-yl)phenyl]-omega-hydroxypoly(oxyethane-1,2-diyl)","InChI=1S/C16H26O2/c1-15(2,3)12-16(4,5)13-6-8-14(9-7-13)18-11-10-17/h6-9,17H,10-12H2,1-5H3",(C2H4O)nC14H22O,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
N/A,,,DTXSID4045846,DSSTox_Substance_Id,DTXSID4045846,Tyrothricin,1404-88-2,N/A,N/A,N/A,N/A,N/A,N/A,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,"InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3/b21-14+",HSMVPDGQOIQYSR-KGENOOAVSA-N,DTXSID2032500,DSSTox_Substance_Id,DTXSID2032500,Triflumizole,68694-11-1,HSMVPDGQOIQYSR-KGENOOAVSA-N,(1E)-N-[4-Chloro-2-(trifluoromethyl)phenyl]-1-(1H-imidazol-1-yl)-2-propoxyethan-1-imine,"InChI=1S/C15H15ClF3N3O/c1-2-7-23-9-14(22-6-5-20-10-22)21-13-4-3-11(16)8-12(13)15(17,18)19/h3-6,8,10H,2,7,9H2,1H3/b21-14+",C15H15ClF3N3O,345.75,345.0855743,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@@H]1CC[C@@H](O)[C@@H](C1)OC,"InChI=1S/C44H69NO12/c1-10-13-31-19-25(2)18-26(3)20-37(54-8)40-38(55-9)22-28(5)44(52,57-40)41(49)42(50)45-17-12-11-14-32(45)43(51)56-39(29(6)34(47)24-35(31)48)27(4)21-30-15-16-33(46)36(23-30)53-7/h10,19,21,26,28-34,36-40,46-47,52H,1,11-18,20,22-24H2,2-9H3/b25-19+,27-21+/t26-,28+,29+,30-,31+,32-,33+,34-,36+,37-,38-,39+,40+,44+/m0/s1",QJJXYPPXXYFBGM-LFZNUXCKSA-N,DTXSID5046354,DSSTox_Substance_Id,DTXSID5046354,Tacrolimus,104987-11-3,QJJXYPPXXYFBGM-LFZNUXCKSA-N,"(3S,4R,5S,8R,9E,12S,14S,15R,16S,18R,19R,26aS)-5,19-Dihydroxy-3-{(1E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl}-14,16-dimethoxy-4,10,12,18-tetramethyl-8-(prop-2-en-1-yl)-5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-3H-15,19-epoxypyrido[2,1-c][1,4]oxazacyclotricosine-1,7,20,21(4H,23H)-tetrone","InChI=1S/C44H69NO12/c1-10-13-31-19-25(2)18-26(3)20-37(54-8)40-38(55-9)22-28(5)44(52,57-40)41(49)42(50)45-17-12-11-14-32(45)43(51)56-39(29(6)34(47)24-35(31)48)27(4)21-30-15-16-33(46)36(23-30)53-7/h10,19,21,26,28-34,36-40,46-47,52H,1,11-18,20,22-24H2,2-9H3/b25-19+,27-21+/t26-,28+,29+,30-,31+,32-,33+,34-,36+,37-,38-,39+,40+,44+/m0/s1",C44H69NO12,804.031,803.481976666,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[Na+].CN(C)C(=O)CCSC(SCCC([O-])=O)C1=CC(\C=C\C2=NC3=CC(Cl)=CC=C3C=C2)=CC=C1,"InChI=1S/C26H27ClN2O3S2.Na/c1-29(2)24(30)12-14-33-26(34-15-13-25(31)32)20-5-3-4-18(16-20)6-10-22-11-8-19-7-9-21(27)17-23(19)28-22;/h3-11,16-17,26H,12-15H2,1-2H3,(H,31,32);/q;+1/p-1/b10-6+;",XNAYQOBPAXEYLI-AAGWESIMSA-M,DTXSID5046358,DSSTox_Substance_Id,DTXSID5046358,MK-571 sodium,115103-85-0,XNAYQOBPAXEYLI-AAGWESIMSA-M,Sodium 3-[({3-[(E)-2-(7-chloroquinolin-2-yl)ethenyl]phenyl}{[3-(dimethylamino)-3-oxopropyl]sulfanyl}methyl)sulfanyl]propanoate,"InChI=1/C26H27ClN2O3S2.Na/c1-29(2)24(30)12-14-33-26(34-15-13-25(31)32)20-5-3-4-18(16-20)6-10-22-11-8-19-7-9-21(27)17-23(19)28-22;/h3-11,16-17,26H,12-15H2,1-2H3,(H,31,32);/q;+1/p-1/b10-6+;",C26H26ClN2NaO3S2,537.06,536.097107,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,"InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2",MDNWOSOZYLHTCG-UHFFFAOYSA-N,DTXSID6021824,DSSTox_Substance_Id,DTXSID6021824,Dichlorophen,97-23-4,MDNWOSOZYLHTCG-UHFFFAOYSA-N,"2,2'-Methylenebis(4-chlorophenol)","InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2",C13H10Cl2O2,269.12,268.005785,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,"InChI=1S/C9H15Cl6O4P/c10-1-7(2-11)17-20(16,18-8(3-12)4-13)19-9(5-14)6-15/h7-9H,1-6H2",ASLWPAWFJZFCKF-UHFFFAOYSA-N,DTXSID9026261,DSSTox_Substance_Id,DTXSID9026261,"Tris(1,3-dichloro-2-propyl) phosphate",13674-87-8,ASLWPAWFJZFCKF-UHFFFAOYSA-N,"Tris(1,3-dichloropropan-2-yl) phosphate","InChI=1S/C9H15Cl6O4P/c10-1-7(2-11)17-20(16,18-8(3-12)4-13)19-9(5-14)6-15/h7-9H,1-6H2",C9H15Cl6O4P,430.89,427.8839122,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
[O--].[O--].[O--].[As+3].[As+3],InChI=1S/2As.3O/q2*+3;3*-2,QTLQKAJBUDWPIB-UHFFFAOYSA-N,DTXSID0020103,DSSTox_Substance_Id,DTXSID0020103,Arsenic oxide (As2O3),1327-53-3,QTLQKAJBUDWPIB-UHFFFAOYSA-N,N/A,InChI=1S/2As.3O/q2*+3;3*-2,As2O3,197.84,197.827934,MOL_FILE,CCD-Batch-Search_2025-07-19_12_28_49.sdf
