SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,"InChI=1S/C15H21Cl2FN2O3/c1-3-4-5-6-7-9(2)23-10(21)8-22-15-12(17)13(19)11(16)14(18)20-15/h9H,3-8H2,1-2H3,(H2,19,20)",OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID5034303,DSSTox_Substance_Id,DTXSID5034303,Fluroxypyr-meptyl,81406-37-3,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,"Octan-2-yl [(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxy]acetate","InChI=1/C15H21Cl2FN2O3/c1-3-4-5-6-7-9(2)23-10(21)8-22-15-12(17)13(19)11(16)14(18)20-15/h9H,3-8H2,1-2H3,(H2,19,20)",C15H21Cl2FN2O3,367.24,366.0913261,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)C1=CC=CC(O)=C1,"InChI=1S/C9H12O/c1-7(2)8-4-3-5-9(10)6-8/h3-7,10H,1-2H3",VLJSLTNSFSOYQR-UHFFFAOYSA-N,DTXSID0044571,DSSTox_Substance_Id,DTXSID0044571,3-Isopropylphenol,618-45-1,VLJSLTNSFSOYQR-UHFFFAOYSA-N,3-(Propan-2-yl)phenol,"InChI=1S/C9H12O/c1-7(2)8-4-3-5-9(10)6-8/h3-7,10H,1-2H3",C9H12O,136.194,136.088815006,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",NVKAWKQGWWIWPM-ABEVXSGRSA-N,DTXSID9022364,DSSTox_Substance_Id,DTXSID9022364,5alpha-Dihydrotestosterone,521-18-6,NVKAWKQGWWIWPM-ABEVXSGRSA-N,17beta-Hydroxy-5alpha-androstan-3-one,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",C19H30O2,290.447,290.224580206,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1CCC(CC1)C1CCCCC1,"InChI=1S/C12H22O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h10-13H,1-9H2",AFKMHDZOVNDWLO-UHFFFAOYSA-N,DTXSID3040722,DSSTox_Substance_Id,DTXSID3040722,4-Cyclohexylcyclohexanol,2433-14-9,AFKMHDZOVNDWLO-UHFFFAOYSA-N,"[1,1'-Bi(cyclohexan)]-4-ol","InChI=1S/C12H22O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h10-13H,1-9H2",C12H22O,182.307,182.167065328,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",PROQIPRRNZUXQM-ZXXIGWHRSA-N,DTXSID9022366,DSSTox_Substance_Id,DTXSID9022366,Estriol,50-27-1,PROQIPRRNZUXQM-ZXXIGWHRSA-N,"Estra-1,3,5(10)-triene-3,16alpha,17beta-triol","InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",C18H24O3,288.387,288.172544633,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1=CC2=C(CC3=CC=CC=C23)C=C1,"InChI=1S/C13H10O/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14H,7H2",PVUBSZGNXLNTLX-UHFFFAOYSA-N,DTXSID9047540,DSSTox_Substance_Id,DTXSID9047540,3-Hydroxyfluorene,6344-67-8,PVUBSZGNXLNTLX-UHFFFAOYSA-N,9H-Fluoren-3-ol,"InChI=1S/C13H10O/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14H,7H2",C13H10O,182.222,182.073164942,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC1=NC(NC2=CC=CC=C2)=NC(=C1)C1CC1,"InChI=1S/C14H15N3/c1-10-9-13(11-7-8-11)17-14(15-10)16-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,15,16,17)",HAORKNGNJCEJBX-UHFFFAOYSA-N,DTXSID1032359,DSSTox_Substance_Id,DTXSID1032359,Cyprodinil,121552-61-2,HAORKNGNJCEJBX-UHFFFAOYSA-N,4-Cyclopropyl-6-methyl-N-phenylpyrimidin-2-amine,"InChI=1S/C14H15N3/c1-10-9-13(11-7-8-11)17-14(15-10)16-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,15,16,17)",C14H15N3,225.295,225.126597495,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",ISAVYTVYFVQUDY-UHFFFAOYSA-N,DTXSID9022360,DSSTox_Substance_Id,DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,ISAVYTVYFVQUDY-UHFFFAOYSA-N,"4-(2,4,4-Trimethylpentan-2-yl)phenol","InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",C14H22O,206.329,206.167065328,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC(=O)C(O)=O,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",MUBZPKHOEPUJKR-UHFFFAOYSA-N,DTXSID0025816,DSSTox_Substance_Id,DTXSID0025816,Oxalic acid,144-62-7,MUBZPKHOEPUJKR-UHFFFAOYSA-N,Oxalic acid,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",C2H2O4,90.034,89.995308544,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",GJLNWLVPAHNBQN-UHFFFAOYSA-N,DTXSID4047882,DSSTox_Substance_Id,DTXSID4047882,Phenylparaben,17696-62-7,GJLNWLVPAHNBQN-UHFFFAOYSA-N,Phenyl 4-hydroxybenzoate,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",C13H10O3,214.22,214.062994182,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=CC=C1,"InChI=1S/C13H10ClNO2/c14-9-6-7-12(16)11(8-9)13(17)15-10-4-2-1-3-5-10/h1-8,16H,(H,15,17)",KGYNGVVNFRUOOZ-UHFFFAOYSA-N,DTXSID9037749,DSSTox_Substance_Id,DTXSID9037749,5-Chlorosalicylanilide,4638-48-6,KGYNGVVNFRUOOZ-UHFFFAOYSA-N,5-Chloro-2-hydroxy-N-phenylbenzamide,"InChI=1S/C13H10ClNO2/c14-9-6-7-12(16)11(8-9)13(17)15-10-4-2-1-3-5-10/h1-8,16H,(H,15,17)",C13H10ClNO2,247.68,247.0400063,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,"InChI=1S/C27H40O4/c1-5-6-7-8-24(30)31-27(18(2)28)16-13-23-21-10-9-19-17-20(29)11-14-25(19,3)22(21)12-15-26(23,27)4/h17,21-23H,5-16H2,1-4H3/t21-,22+,23+,25+,26+,27+/m1/s1",DOMWKUIIPQCAJU-LJHIYBGHSA-N,DTXSID6043915,DSSTox_Substance_Id,DTXSID6043915,"17-((1-Oxohexyl)oxy)pregn-4-ene-3,20-dione",630-56-8,DOMWKUIIPQCAJU-LJHIYBGHSA-N,"3,20-Dioxopregn-4-en-17-yl hexanoate","InChI=1S/C27H40O4/c1-5-6-7-8-24(30)31-27(18(2)28)16-13-23-21-10-9-19-17-20(29)11-14-25(19,3)22(21)12-15-26(23,27)4/h17,21-23H,5-16H2,1-4H3/t21-,22+,23+,25+,26+,27+/m1/s1",C27H40O4,428.613,428.292659768,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
O=NN1CCCC1,InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,WNYADZVDBIBLJJ-UHFFFAOYSA-N,DTXSID8021062,DSSTox_Substance_Id,DTXSID8021062,N-Nitrosopyrrolidine,930-55-2,WNYADZVDBIBLJJ-UHFFFAOYSA-N,1-Nitrosopyrrolidine,InChI=1S/C4H8N2O/c7-5-6-3-1-2-4-6/h1-4H2,C4H8N2O,100.121,100.063662886,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)(C)C1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1,"InChI=1S/C17H18O3/c1-17(2,3)12-8-10-13(11-9-12)20-16(19)14-6-4-5-7-15(14)18/h4-11,18H,1-3H3",DBOSBRHMHBENLP-UHFFFAOYSA-N,DTXSID9037745,DSSTox_Substance_Id,DTXSID9037745,4-tert-Butylphenyl salicylate,87-18-3,DBOSBRHMHBENLP-UHFFFAOYSA-N,4-tert-Butylphenyl 2-hydroxybenzoate,"InChI=1S/C17H18O3/c1-17(2,3)12-8-10-13(11-9-12)20-16(19)14-6-4-5-7-15(14)18/h4-11,18H,1-3H3",C17H18O3,270.328,270.12559444,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)OC(C)=O,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",JMMWKPVZQRWMSS-UHFFFAOYSA-N,DTXSID2025478,DSSTox_Substance_Id,DTXSID2025478,Isopropyl acetate,108-21-4,JMMWKPVZQRWMSS-UHFFFAOYSA-N,Propan-2-yl acetate,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",C5H10O2,102.133,102.068079562,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,"InChI=1S/C14H17Cl2NO2/c1-14(7-3-2-4-8-14)13(19)17-9-5-6-10(18)12(16)11(9)15/h5-6,18H,2-4,7-8H2,1H3,(H,17,19)",VDLGAVXLJYLFDH-UHFFFAOYSA-N,DTXSID3032549,DSSTox_Substance_Id,DTXSID3032549,Fenhexamid,126833-17-8,VDLGAVXLJYLFDH-UHFFFAOYSA-N,"N-(2,3-Dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide","InChI=1S/C14H17Cl2NO2/c1-14(7-3-2-4-8-14)13(19)17-9-5-6-10(18)12(16)11(9)15/h5-6,18H,2-4,7-8H2,1H3,(H,17,19)",C14H17Cl2NO2,302.2,301.0636342,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)CCC(C)=O,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",FFWSICBKRCICMR-UHFFFAOYSA-N,DTXSID5021914,DSSTox_Substance_Id,DTXSID5021914,5-Methyl-2-hexanone,110-12-3,FFWSICBKRCICMR-UHFFFAOYSA-N,5-Methylhexan-2-one,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",C7H14O,114.188,114.104465071,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C18H22O2/c1-17(2,15-11-7-5-8-12-15)19-20-18(3,4)16-13-9-6-10-14-16/h5-14H,1-4H3",XMNIXWIUMCBBBL-UHFFFAOYSA-N,DTXSID1025017,DSSTox_Substance_Id,DTXSID1025017,Dicumyl peroxide,80-43-3,XMNIXWIUMCBBBL-UHFFFAOYSA-N,"1,1'-[Peroxydi(propane-2,2-diyl)]dibenzene","InChI=1S/C18H22O2/c1-17(2,15-11-7-5-8-12-15)19-20-18(3,4)16-13-9-6-10-14-16/h5-14H,1-4H3",C18H22O2,270.372,270.161979948,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O,"InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",LAKWINYVWJPHQW-UHFFFAOYSA-N,DTXSID1046970,DSSTox_Substance_Id,DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,LAKWINYVWJPHQW-UHFFFAOYSA-N,"2-[2,6-Di(propan-2-yl)phenyl]-5-hydroxy-1H-isoindole-1,3(2H)-dione","InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",C20H21NO3,323.392,323.15214354,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)(C)C1=CC=CC(O)=C1,"InChI=1S/C10H14O/c1-10(2,3)8-5-4-6-9(11)7-8/h4-7,11H,1-3H3",CYEKUDPFXBLGHH-UHFFFAOYSA-N,DTXSID9044825,DSSTox_Substance_Id,DTXSID9044825,3-tert-Butylphenol,585-34-2,CYEKUDPFXBLGHH-UHFFFAOYSA-N,3-tert-Butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-5-4-6-9(11)7-8/h4-7,11H,1-3H3",C10H14O,150.221,150.104465071,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(C)C1=CC=C(O)C=C1,"InChI=1S/C9H12O/c1-7(2)8-3-5-9(10)6-4-8/h3-7,10H,1-2H3",YQUQWHNMBPIWGK-UHFFFAOYSA-N,DTXSID5042299,DSSTox_Substance_Id,DTXSID5042299,4-Isopropylphenol,99-89-8,YQUQWHNMBPIWGK-UHFFFAOYSA-N,4-(Propan-2-yl)phenol,"InChI=1S/C9H12O/c1-7(2)8-3-5-9(10)6-4-8/h3-7,10H,1-2H3",C9H12O,136.194,136.088815006,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,"InChI=1S/C18H22O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h3,7,10-12,20-21H,2,4-6,8-9H2,1H3/b7-3+/t12-/m0/s1",MBMQEIFVQACCCH-QBODLPLBSA-N,DTXSID0021460,DSSTox_Substance_Id,DTXSID0021460,Zearalenone,17924-92-4,MBMQEIFVQACCCH-QBODLPLBSA-N,"(3S,11E)-14,16-Dihydroxy-3-methyl-3,4,5,6,9,10-hexahydro-1H-2-benzoxacyclotetradecine-1,7(8H)-dione","InChI=1S/C18H22O5/c1-12-6-5-9-14(19)8-4-2-3-7-13-10-15(20)11-16(21)17(13)18(22)23-12/h3,7,10-12,20-21H,2,4-6,8-9H2,1H3/b7-3+/t12-/m0/s1",C18H22O5,318.369,318.146723808,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCCCCCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C15H22O3/c1-2-3-4-5-6-7-12-18-15(17)13-8-10-14(16)11-9-13/h8-11,16H,2-7,12H2,1H3",RIKCMEDSBFQFAL-UHFFFAOYSA-N,DTXSID0047957,DSSTox_Substance_Id,DTXSID0047957,Octylparaben,1219-38-1,RIKCMEDSBFQFAL-UHFFFAOYSA-N,Octyl 4-hydroxybenzoate,"InChI=1S/C15H22O3/c1-2-3-4-5-6-7-12-18-15(17)13-8-10-14(16)11-9-13/h8-11,16H,2-7,12H2,1H3",C15H22O3,250.338,250.156894568,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2",NCKMMSIFQUPKCK-UHFFFAOYSA-N,DTXSID5020154,DSSTox_Substance_Id,DTXSID5020154,Clorophene,120-32-1,NCKMMSIFQUPKCK-UHFFFAOYSA-N,2-Benzyl-4-chlorophenol,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2",C13H11ClO,218.68,218.0498427,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,"InChI=1S/C21H26O2/c1-4-21(22)12-10-19-18-7-5-14-13-15(23-3)6-8-16(14)17(18)9-11-20(19,21)2/h1,6,8,13,17-19,22H,5,7,9-12H2,2-3H3/t17-,18-,19+,20+,21+/m1/s1",IMSSROKUHAOUJS-MJCUULBUSA-N,DTXSID0020814,DSSTox_Substance_Id,DTXSID0020814,Mestranol,72-33-3,IMSSROKUHAOUJS-MJCUULBUSA-N,"3-Methoxy-17alpha-19-norpregna-1,3,5(10)-trien-20-yn-17-ol","InChI=1S/C21H26O2/c1-4-21(22)12-10-19-18-7-5-14-13-15(23-3)6-8-16(14)17(18)9-11-20(19,21)2/h1,6,8,13,17-19,22H,5,7,9-12H2,2-3H3/t17-,18-,19+,20+,21+/m1/s1",C21H26O2,310.437,310.193280077,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C17H18O4/c1-17(11-10-16(20)21,12-2-6-14(18)7-3-12)13-4-8-15(19)9-5-13/h2-9,18-19H,10-11H2,1H3,(H,20,21)",VKOUCJUTMGHNOR-UHFFFAOYSA-N,DTXSID0022436,DSSTox_Substance_Id,DTXSID0022436,"4,4-Bis(4-hydroxyphenyl)valeric acid",126-00-1,VKOUCJUTMGHNOR-UHFFFAOYSA-N,"4,4-Bis(4-hydroxyphenyl)pentanoic acid","InChI=1S/C17H18O4/c1-17(11-10-16(20)21,12-2-6-14(18)7-3-12)13-4-8-15(19)9-5-13/h2-9,18-19H,10-11H2,1H3,(H,20,21)",C17H18O4,286.327,286.12050906,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCOC(=O)C1=C(C)C=CC=C1,"InChI=1S/C10H12O2/c1-3-12-10(11)9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",SOUAXOGPALPTTC-UHFFFAOYSA-N,DTXSID4040711,DSSTox_Substance_Id,DTXSID4040711,Ethyl 2-methylbenzoate,87-24-1,SOUAXOGPALPTTC-UHFFFAOYSA-N,Ethyl 2-methylbenzoate,"InChI=1S/C10H12O2/c1-3-12-10(11)9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",C10H12O2,164.204,164.083729626,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,"InChI=1S/C15H22O5/c1-2-3-4-5-6-7-8-20-15(19)11-9-12(16)14(18)13(17)10-11/h9-10,16-18H,2-8H2,1H3",NRPKURNSADTHLJ-UHFFFAOYSA-N,DTXSID4040713,DSSTox_Substance_Id,DTXSID4040713,Octyl gallate,1034-01-1,NRPKURNSADTHLJ-UHFFFAOYSA-N,"Octyl 3,4,5-trihydroxybenzoate","InChI=1S/C15H22O5/c1-2-3-4-5-6-7-8-20-15(19)11-9-12(16)14(18)13(17)10-11/h9-10,16-18H,2-8H2,1H3",C15H22O5,282.336,282.146723808,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17-,18+/m1/s1",VOXZDWNPVJITMN-SFFUCWETSA-N,DTXSID8022377,DSSTox_Substance_Id,DTXSID8022377,17alpha-Estradiol,57-91-0,VOXZDWNPVJITMN-SFFUCWETSA-N,"Estra-1,3,5(10)-triene-3,17alpha-diol","InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17-,18+/m1/s1",C18H24O2,272.388,272.177630013,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)14(16)17-10-11-6-2-1-3-7-11/h1-9,15H,10H2",ZCTQGTTXIYCGGC-UHFFFAOYSA-N,DTXSID1024598,DSSTox_Substance_Id,DTXSID1024598,Benzyl salicylate,118-58-1,ZCTQGTTXIYCGGC-UHFFFAOYSA-N,Benzyl 2-hydroxybenzoate,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)14(16)17-10-11-6-2-1-3-7-11/h1-9,15H,10H2",C14H12O3,228.247,228.078644246,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
NC1=CC=C(N)C=C1,"InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2",CBCKQZAAMUWICA-UHFFFAOYSA-N,DTXSID9021138,DSSTox_Substance_Id,DTXSID9021138,"1,4-Benzenediamine",106-50-3,CBCKQZAAMUWICA-UHFFFAOYSA-N,"Benzene-1,4-diamine","InChI=1S/C6H8N2/c7-5-1-2-6(8)4-3-5/h1-4H,7-8H2",C6H8N2,108.144,108.068748266,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCCCCCCC1=CC=C(O)C=C1,"InChI=1S/C15H24O/c1-2-3-4-5-6-7-8-9-14-10-12-15(16)13-11-14/h10-13,16H,2-9H2,1H3",IGFHQQFPSIBGKE-UHFFFAOYSA-N,DTXSID5033836,DSSTox_Substance_Id,DTXSID5033836,4-Nonylphenol,104-40-5,IGFHQQFPSIBGKE-UHFFFAOYSA-N,4-Nonylphenol,"InChI=1S/C15H24O/c1-2-3-4-5-6-7-8-9-14-10-12-15(16)13-11-14/h10-13,16H,2-9H2,1H3",C15H24O,220.356,220.182715393,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCC1=CC=C(O)C=C1,"InChI=1S/C9H12O/c1-2-3-8-4-6-9(10)7-5-8/h4-7,10H,2-3H2,1H3",KLSLBUSXWBJMEC-UHFFFAOYSA-N,DTXSID9022100,DSSTox_Substance_Id,DTXSID9022100,4-Propylphenol,645-56-7,KLSLBUSXWBJMEC-UHFFFAOYSA-N,4-Propylphenol,"InChI=1S/C9H12O/c1-2-3-8-4-6-9(10)7-5-8/h4-7,10H,2-3H2,1H3",C9H12O,136.194,136.088815006,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,"InChI=1S/C16H18N3S.ClH/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13;/h5-10H,1-4H3;1H/q+1;/p-1",CXKWCBBOMKCUKX-UHFFFAOYSA-M,DTXSID0023296,DSSTox_Substance_Id,DTXSID0023296,Methylene blue,61-73-4,CXKWCBBOMKCUKX-UHFFFAOYSA-M,"3,7-Bis(dimethylamino)phenothiazin-5-ium chloride","InChI=1S/C16H18N3S.ClH/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13;/h5-10H,1-4H3;1H/q+1;/p-1",C16H18ClN3S,319.85,319.0909965,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCCCOC1=CC=C(N)C=C1,"InChI=1S/C12H19NO/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9H,2-5,10,13H2,1H3",DJRKHTCUXRGYEU-UHFFFAOYSA-N,DTXSID4022288,DSSTox_Substance_Id,DTXSID4022288,4-Hexyloxyaniline,39905-57-2,DJRKHTCUXRGYEU-UHFFFAOYSA-N,4-(Hexyloxy)aniline,"InChI=1S/C12H19NO/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9H,2-5,10,13H2,1H3",C12H19NO,193.29,193.146664236,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCCCC(CC)COC(=O)C1=CC=C(C(=O)OCC(CC)CCCC)C(=C1)C(=O)OCC(CC)CCCC,"InChI=1S/C33H54O6/c1-7-13-16-25(10-4)22-37-31(34)28-19-20-29(32(35)38-23-26(11-5)17-14-8-2)30(21-28)33(36)39-24-27(12-6)18-15-9-3/h19-21,25-27H,7-18,22-24H2,1-6H3",KRADHMIOFJQKEZ-UHFFFAOYSA-N,DTXSID9026265,DSSTox_Substance_Id,DTXSID9026265,Tris(2-ethylhexyl) trimellitate,3319-31-1,KRADHMIOFJQKEZ-UHFFFAOYSA-N,"Tris(2-ethylhexyl) benzene-1,2,4-tricarboxylate","InChI=1/C33H54O6/c1-7-13-16-25(10-4)22-37-31(34)28-19-20-29(32(35)38-23-26(11-5)17-14-8-2)30(21-28)33(36)39-24-27(12-6)18-15-9-3/h19-21,25-27H,7-18,22-24H2,1-6H3",C33H54O6,546.789,546.392039459,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,"InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3",QHOQHJPRIBSPCY-UHFFFAOYSA-N,DTXSID0024266,DSSTox_Substance_Id,DTXSID0024266,Pirimiphos-methyl,29232-93-7,QHOQHJPRIBSPCY-UHFFFAOYSA-N,"O-[2-(Diethylamino)-6-methylpyrimidin-4-yl] O,O-dimethyl phosphorothioate","InChI=1S/C11H20N3O3PS/c1-6-14(7-2)11-12-9(3)8-10(13-11)17-18(19,15-4)16-5/h8H,6-7H2,1-5H3",C11H20N3O3PS,305.33,305.096299688,MOL_FILE,OT_ER_ERbERb_1440-ESR2.sdf
