SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@]([H])(C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",VKHAHZOOUSRJNA-GCNJZUOMSA-N,DTXSID5023322,DSSTox_Substance_Id,DTXSID5023322,Mifepristone,84371-65-3,VKHAHZOOUSRJNA-GCNJZUOMSA-N,"(1S,3aS,3bS,10R,11aS)-10-[4-(Dimethylamino)phenyl]-1-hydroxy-11a-methyl-1-(prop-1-yn-1-yl)-1,2,3,3a,3b,4,5,8,9,10,11,11a-dodecahydro-7H-cyclopenta[a]phenanthren-7-one","InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",C29H35NO2,429.604,429.266779371,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",BFPYWIDHMRZLRN-SLHNCBLASA-N,DTXSID5020576,DSSTox_Substance_Id,DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,BFPYWIDHMRZLRN-SLHNCBLASA-N,"17alpha-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol","InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",C20H24O2,296.41,296.177630013,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,DTXSID1021952,DSSTox_Substance_Id,DTXSID1021952,Triphenyl phosphate,115-86-6,XZZNDPSIHUTMOC-UHFFFAOYSA-N,Triphenyl phosphate,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",C18H15O4P,326.288,326.070795961,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC1=CC=CC=C1N=NC1=CC(C)=C(N)C=C1,"InChI=1S/C14H15N3/c1-10-5-3-4-6-14(10)17-16-12-7-8-13(15)11(2)9-12/h3-9H,15H2,1-2H3",PFRYFZZSECNQOL-UHFFFAOYSA-N,DTXSID1020069,DSSTox_Substance_Id,DTXSID1020069,o-Aminoazotoluene,97-56-3,PFRYFZZSECNQOL-UHFFFAOYSA-N,2-Methyl-4-[(2-methylphenyl)diazenyl]aniline,"InChI=1S/C14H15N3/c1-10-5-3-4-6-14(10)17-16-12-7-8-13(15)11(2)9-12/h3-9H,15H2,1-2H3",C14H15N3,225.295,225.126597495,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID9020407,DSSTox_Substance_Id,DTXSID9020407,Diazinon,333-41-5,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"O,O-Diethyl O-[6-methyl-2-(propan-2-yl)pyrimidin-4-yl] phosphorothioate","InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3",C12H21N2O3PS,304.34,304.101050716,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",BKXVVCILCIUCLG-UHFFFAOYSA-N,DTXSID1034181,DSSTox_Substance_Id,DTXSID1034181,Raloxifene hydrochloride,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone--hydrogen chloride (1/1),"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",C28H28ClNO4S,510.05,509.1427573,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID2021781,DSSTox_Substance_Id,DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate","InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3",C16H22O4,278.348,278.151809188,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)CC(=O)CC(C)C,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",PTTPXKJBFFKCEK-UHFFFAOYSA-N,DTXSID4025080,DSSTox_Substance_Id,DTXSID4025080,Diisobutyl ketone,108-83-8,PTTPXKJBFFKCEK-UHFFFAOYSA-N,"2,6-Dimethylheptan-4-one","InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",C9H18O,142.242,142.1357652,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",MOZDKDIOPSPTBH-UHFFFAOYSA-N,DTXSID9022526,DSSTox_Substance_Id,DTXSID9022526,Benzyl 4-hydroxybenzoate,94-18-8,MOZDKDIOPSPTBH-UHFFFAOYSA-N,Benzyl 4-hydroxybenzoate,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",C14H12O3,228.247,228.078644246,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,"InChI=1S/C15H16O/c1-15(2,12-6-4-3-5-7-12)13-8-10-14(16)11-9-13/h3-11,16H,1-2H3",QBDSZLJBMIMQRS-UHFFFAOYSA-N,DTXSID3022536,DSSTox_Substance_Id,DTXSID3022536,4-Cumylphenol,599-64-4,QBDSZLJBMIMQRS-UHFFFAOYSA-N,4-(2-Phenylpropan-2-yl)phenol,"InChI=1S/C15H16O/c1-15(2,12-6-4-3-5-7-12)13-8-10-14(16)11-9-13/h3-11,16H,1-2H3",C15H16O,212.292,212.120115135,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CCOC(=O)C1=CC=C(O)C=C1,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",NUVBSKCKDOMJSU-UHFFFAOYSA-N,DTXSID9022528,DSSTox_Substance_Id,DTXSID9022528,Ethylparaben,120-47-8,NUVBSKCKDOMJSU-UHFFFAOYSA-N,Ethyl 4-hydroxybenzoate,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",C9H10O3,166.176,166.062994182,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O,"InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",WUADCCWRTIWANL-UHFFFAOYSA-N,DTXSID1022394,DSSTox_Substance_Id,DTXSID1022394,Biochanin A,491-80-5,WUADCCWRTIWANL-UHFFFAOYSA-N,"5,7-Dihydroxy-3-(4-methoxyphenyl)-4H-1-benzopyran-4-one","InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",C16H12O5,284.267,284.068473486,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,InChI=1S/C18H15B/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,MXSVLWZRHLXFKH-UHFFFAOYSA-N,DTXSID6027345,DSSTox_Substance_Id,DTXSID6027345,Triphenylborane,960-71-4,MXSVLWZRHLXFKH-UHFFFAOYSA-N,Triphenylborane,InChI=1S/C18H15B/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,C18H15B,242.13,242.12668,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,"InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3",MGWAVDBGNNKXQV-UHFFFAOYSA-N,DTXSID9022522,DSSTox_Substance_Id,DTXSID9022522,Diisobutyl phthalate,84-69-5,MGWAVDBGNNKXQV-UHFFFAOYSA-N,"Bis(2-methylpropyl) benzene-1,2-dicarboxylate","InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3",C16H22O4,278.348,278.151809188,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CCC1=CC=CC(C)=C1N,"InChI=1S/C9H13N/c1-3-8-6-4-5-7(2)9(8)10/h4-6H,3,10H2,1-2H3",JJVKJJNCIILLRP-UHFFFAOYSA-N,DTXSID7027833,DSSTox_Substance_Id,DTXSID7027833,2-Ethyl-6-methylaniline,24549-06-2,JJVKJJNCIILLRP-UHFFFAOYSA-N,2-Ethyl-6-methylaniline,"InChI=1S/C9H13N/c1-3-8-6-4-5-7(2)9(8)10/h4-6H,3,10H2,1-2H3",C9H13N,135.21,135.104799423,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",NVKAWKQGWWIWPM-ABEVXSGRSA-N,DTXSID9022364,DSSTox_Substance_Id,DTXSID9022364,5alpha-Dihydrotestosterone,521-18-6,NVKAWKQGWWIWPM-ABEVXSGRSA-N,17beta-Hydroxy-5alpha-androstan-3-one,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1",C19H30O2,290.447,290.224580206,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1,"InChI=1S/C21H16F4N2O4/c22-20(23)30-17-7-6-16(10-18(17)31-21(24)25)27(12-13-3-2-8-26-11-13)15-5-1-4-14(9-15)19(28)29/h1-11,20-21H,12H2,(H,28,29)",GLUDVMFRXKAGHO-UHFFFAOYSA-N,DTXSID9048510,DSSTox_Substance_Id,DTXSID9048510,PharmaGSID_48510,460081-99-6,GLUDVMFRXKAGHO-UHFFFAOYSA-N,"3-{[3,4-Bis(difluoromethoxy)phenyl][(pyridin-3-yl)methyl]amino}benzoic acid","InChI=1S/C21H16F4N2O4/c22-20(23)30-17-7-6-16(10-18(17)31-21(24)25)27(12-13-3-2-8-26-11-13)15-5-1-4-14(9-15)19(28)29/h1-11,20-21H,12H2,(H,28,29)",C21H16F4N2O4,436.363,436.104619655,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",PROQIPRRNZUXQM-ZXXIGWHRSA-N,DTXSID9022366,DSSTox_Substance_Id,DTXSID9022366,Estriol,50-27-1,PROQIPRRNZUXQM-ZXXIGWHRSA-N,"Estra-1,3,5(10)-triene-3,16alpha,17beta-triol","InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",C18H24O3,288.387,288.172544633,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=CC2=C(CC3=CC=CC=C23)C=C1,"InChI=1S/C13H10O/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14H,7H2",PVUBSZGNXLNTLX-UHFFFAOYSA-N,DTXSID9047540,DSSTox_Substance_Id,DTXSID9047540,3-Hydroxyfluorene,6344-67-8,PVUBSZGNXLNTLX-UHFFFAOYSA-N,9H-Fluoren-3-ol,"InChI=1S/C13H10O/c14-11-6-5-10-7-9-3-1-2-4-12(9)13(10)8-11/h1-6,8,14H,7H2",C13H10O,182.222,182.073164942,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",ISAVYTVYFVQUDY-UHFFFAOYSA-N,DTXSID9022360,DSSTox_Substance_Id,DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,ISAVYTVYFVQUDY-UHFFFAOYSA-N,"4-(2,4,4-Trimethylpentan-2-yl)phenol","InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",C14H22O,206.329,206.167065328,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
O=C1NC(=O)C2CC=CCC12,"InChI=1S/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)",CIFFBTOJCKSRJY-UHFFFAOYSA-N,DTXSID8026513,DSSTox_Substance_Id,DTXSID8026513,"1,2,3,6-Tetrahydrophthalimide",85-40-5,CIFFBTOJCKSRJY-UHFFFAOYSA-N,"3a,4,7,7a-Tetrahydro-1H-isoindole-1,3(2H)-dione","InChI=1/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)",C8H9NO2,151.165,151.063328534,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC(=O)C(O)=O,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",MUBZPKHOEPUJKR-UHFFFAOYSA-N,DTXSID0025816,DSSTox_Substance_Id,DTXSID0025816,Oxalic acid,144-62-7,MUBZPKHOEPUJKR-UHFFFAOYSA-N,Oxalic acid,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",C2H2O4,90.034,89.995308544,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",IYRMWMYZSQPJKC-UHFFFAOYSA-N,DTXSID7020768,DSSTox_Substance_Id,DTXSID7020768,Kaempferol,520-18-3,IYRMWMYZSQPJKC-UHFFFAOYSA-N,"3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one","InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H",C15H10O6,286.239,286.047738042,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",GJLNWLVPAHNBQN-UHFFFAOYSA-N,DTXSID4047882,DSSTox_Substance_Id,DTXSID4047882,Phenylparaben,17696-62-7,GJLNWLVPAHNBQN-UHFFFAOYSA-N,Phenyl 4-hydroxybenzoate,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",C13H10O3,214.22,214.062994182,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)(C)C1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1,"InChI=1S/C17H18O3/c1-17(2,3)12-8-10-13(11-9-12)20-16(19)14-6-4-5-7-15(14)18/h4-11,18H,1-3H3",DBOSBRHMHBENLP-UHFFFAOYSA-N,DTXSID9037745,DSSTox_Substance_Id,DTXSID9037745,4-tert-Butylphenyl salicylate,87-18-3,DBOSBRHMHBENLP-UHFFFAOYSA-N,4-tert-Butylphenyl 2-hydroxybenzoate,"InChI=1S/C17H18O3/c1-17(2,3)12-8-10-13(11-9-12)20-16(19)14-6-4-5-7-15(14)18/h4-11,18H,1-3H3",C17H18O3,270.328,270.12559444,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34,"InChI=1S/C16H10O/c17-14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9,17H",BIJNHUAPTJVVNQ-UHFFFAOYSA-N,DTXSID1038298,DSSTox_Substance_Id,DTXSID1038298,1-Hydroxypyrene,5315-79-7,BIJNHUAPTJVVNQ-UHFFFAOYSA-N,Pyren-1-ol,"InChI=1S/C16H10O/c17-14-9-7-12-5-4-10-2-1-3-11-6-8-13(14)16(12)15(10)11/h1-9,17H",C16H10O,218.255,218.073164942,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,"InChI=1S/C14H17Cl2NO2/c1-14(7-3-2-4-8-14)13(19)17-9-5-6-10(18)12(16)11(9)15/h5-6,18H,2-4,7-8H2,1H3,(H,17,19)",VDLGAVXLJYLFDH-UHFFFAOYSA-N,DTXSID3032549,DSSTox_Substance_Id,DTXSID3032549,Fenhexamid,126833-17-8,VDLGAVXLJYLFDH-UHFFFAOYSA-N,"N-(2,3-Dichloro-4-hydroxyphenyl)-1-methylcyclohexane-1-carboxamide","InChI=1S/C14H17Cl2NO2/c1-14(7-3-2-4-8-14)13(19)17-9-5-6-10(18)12(16)11(9)15/h5-6,18H,2-4,7-8H2,1H3,(H,17,19)",C14H17Cl2NO2,302.2,301.0636342,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)CCC(C)=O,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",FFWSICBKRCICMR-UHFFFAOYSA-N,DTXSID5021914,DSSTox_Substance_Id,DTXSID5021914,5-Methyl-2-hexanone,110-12-3,FFWSICBKRCICMR-UHFFFAOYSA-N,5-Methylhexan-2-one,"InChI=1S/C7H14O/c1-6(2)4-5-7(3)8/h6H,4-5H2,1-3H3",C7H14O,114.188,114.104465071,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC1=CC2=C(C=CC=C2)C=C1,"InChI=1S/C10H8O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11H",JWAZRIHNYRIHIV-UHFFFAOYSA-N,DTXSID5027061,DSSTox_Substance_Id,DTXSID5027061,2-Naphthalenol,135-19-3,JWAZRIHNYRIHIV-UHFFFAOYSA-N,Naphthalen-2-ol,"InChI=1S/C10H8O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7,11H",C10H8O,144.173,144.057514878,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,"InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3",DXGLGDHPHMLXJC-UHFFFAOYSA-N,DTXSID3022405,DSSTox_Substance_Id,DTXSID3022405,2-Hydroxy-4-methoxybenzophenone,131-57-7,DXGLGDHPHMLXJC-UHFFFAOYSA-N,(2-Hydroxy-4-methoxyphenyl)(phenyl)methanone,"InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3",C14H12O3,228.247,228.078644246,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C18H22O2/c1-17(2,15-11-7-5-8-12-15)19-20-18(3,4)16-13-9-6-10-14-16/h5-14H,1-4H3",XMNIXWIUMCBBBL-UHFFFAOYSA-N,DTXSID1025017,DSSTox_Substance_Id,DTXSID1025017,Dicumyl peroxide,80-43-3,XMNIXWIUMCBBBL-UHFFFAOYSA-N,"1,1'-[Peroxydi(propane-2,2-diyl)]dibenzene","InChI=1S/C18H22O2/c1-17(2,15-11-7-5-8-12-15)19-20-18(3,4)16-13-9-6-10-14-16/h5-14H,1-4H3",C18H22O2,270.372,270.161979948,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)",UOWZUVNAGUAEQC-UHFFFAOYSA-N,DTXSID2045232,DSSTox_Substance_Id,DTXSID2045232,Tiratricol,51-24-1,UOWZUVNAGUAEQC-UHFFFAOYSA-N,"[4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenyl]acetic acid","InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)",C14H9I3O4,621.935,621.76349,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,"InChI=1S/C17H21N3.ClH/c1-19(2)15-9-5-13(6-10-15)17(18)14-7-11-16(12-8-14)20(3)4;/h5-12,18H,1-4H3;1H",KSCQDDRPFHTIRL-UHFFFAOYSA-N,DTXSID9020114,DSSTox_Substance_Id,DTXSID9020114,Auramine hydrochloride,2465-27-2,KSCQDDRPFHTIRL-UHFFFAOYSA-N,"4,4'-Carbonimidoylbis(N,N-dimethylaniline)--hydrogen chloride (1/1)","InChI=1S/C17H21N3.ClH/c1-19(2)15-9-5-13(6-10-15)17(18)14-7-11-16(12-8-14)20(3)4;/h5-12,18H,1-4H3;1H",C17H22ClN3,303.83,303.1502254,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O,"InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",LAKWINYVWJPHQW-UHFFFAOYSA-N,DTXSID1046970,DSSTox_Substance_Id,DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,LAKWINYVWJPHQW-UHFFFAOYSA-N,"2-[2,6-Di(propan-2-yl)phenyl]-5-hydroxy-1H-isoindole-1,3(2H)-dione","InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",C20H21NO3,323.392,323.15214354,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+",RGLYKWWBQGJZGM-ISLYRVAYSA-N,DTXSID3020465,DSSTox_Substance_Id,DTXSID3020465,Diethylstilbestrol,56-53-1,RGLYKWWBQGJZGM-ISLYRVAYSA-N,"4,4'-[(3E)-Hex-3-ene-3,4-diyl]diphenol","InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+",C18H20O2,268.356,268.146329884,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
NC1=CC=C(C=C1)N=NC1=CC=CC=C1,"InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2",QPQKUYVSJWQSDY-UHFFFAOYSA-N,DTXSID6024460,DSSTox_Substance_Id,DTXSID6024460,C.I. Solvent Yellow 1,60-09-3,QPQKUYVSJWQSDY-UHFFFAOYSA-N,4-(Phenyldiazenyl)aniline,"InChI=1S/C12H11N3/c13-10-6-8-12(9-7-10)15-14-11-4-2-1-3-5-11/h1-9H,13H2",C12H11N3,197.241,197.095297366,MOL_FILE,OT_ER_ERaERa_1440-ESR1.sdf
