SMILES,InChI,InChIKey,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,INCHI_STRING,MOLECULAR_FORMULA,AVERAGE_MASS,MONOISOTOPIC_MASS,MOL_FILE,Source_SDF_File
CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C20H18O3/c1-20(14-2-8-17(21)9-3-14,15-4-10-18(22)11-5-15)16-6-12-19(23)13-7-16/h2-13,21-23H,1H3",BRPSWMCDEYMRPE-UHFFFAOYSA-N,DTXSID2037712,DSSTox_Substance_Id,DTXSID2037712,"4,4',4''-Ethane-1,1,1-triyltriphenol",27955-94-8,BRPSWMCDEYMRPE-UHFFFAOYSA-N,"4,4',4''-(Ethane-1,1,1-triyl)triphenol","InChI=1S/C20H18O3/c1-20(14-2-8-17(21)9-3-14,15-4-10-18(22)11-5-15)16-6-12-19(23)13-7-16/h2-13,21-23H,1H3",C20H18O3,306.361,306.12559444,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,"InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",NKANXQFJJICGDU-QPLCGJKRSA-N,DTXSID1034187,DSSTox_Substance_Id,DTXSID1034187,Tamoxifen,10540-29-1,NKANXQFJJICGDU-QPLCGJKRSA-N,"2-{4-[(1Z)-1,2-Diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethan-1-amine","InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-",C26H29NO,371.524,371.224914558,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC1(C)N(Cl)C(=O)N(Br)C1=O,InChI=1S/C5H6BrClN2O2/c1-5(2)3(10)8(6)4(11)9(5)7/h1-2H3,PQRDTUFVDILINV-UHFFFAOYSA-N,DTXSID7029162,DSSTox_Substance_Id,DTXSID7029162,"3-Bromo-1-chloro-5,5-dimethylhydantoin",126-06-7,PQRDTUFVDILINV-UHFFFAOYSA-N,"3-Bromo-1-chloro-5,5-dimethylimidazolidine-2,4-dione",InChI=1S/C5H6BrClN2O2/c1-5(2)3(10)8(6)4(11)9(5)7/h1-2H3,C5H6BrClN2O2,241.47,239.930118,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,"InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",BFPYWIDHMRZLRN-SLHNCBLASA-N,DTXSID5020576,DSSTox_Substance_Id,DTXSID5020576,17alpha-Ethinylestradiol,57-63-6,BFPYWIDHMRZLRN-SLHNCBLASA-N,"17alpha-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol","InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3/t16-,17-,18+,19+,20+/m1/s1",C20H24O2,296.41,296.177630013,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,"InChI=1S/C11H11Cl2NO2/c1-7-6-16-9-5-3-2-4-8(9)14(7)11(15)10(12)13/h2-5,7,10H,6H2,1H3",PFJJMJDEVDLPNE-UHFFFAOYSA-N,DTXSID3029572,DSSTox_Substance_Id,DTXSID3029572,Benoxacor,98730-04-2,PFJJMJDEVDLPNE-UHFFFAOYSA-N,"2,2-Dichloro-1-(3-methyl-2,3-dihydro-4H-1,4-benzoxazin-4-yl)ethan-1-one","InChI=1/C11H11Cl2NO2/c1-7-6-16-9-5-3-2-4-8(9)14(7)11(15)10(12)13/h2-5,7,10H,6H2,1H3",C11H11Cl2NO2,260.11,259.016684,MOL_FILE,NVS_NR_mERa-ESR1.sdf
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",BKXVVCILCIUCLG-UHFFFAOYSA-N,DTXSID1034181,DSSTox_Substance_Id,DTXSID1034181,Raloxifene hydrochloride,82640-04-8,BKXVVCILCIUCLG-UHFFFAOYSA-N,[6-Hydroxy-2-(4-hydroxyphenyl)-1-benzothiophen-3-yl]{4-[2-(piperidin-1-yl)ethoxy]phenyl}methanone--hydrogen chloride (1/1),"InChI=1S/C28H27NO4S.ClH/c30-21-8-4-20(5-9-21)28-26(24-13-10-22(31)18-25(24)34-28)27(32)19-6-11-23(12-7-19)33-17-16-29-14-2-1-3-15-29;/h4-13,18,30-31H,1-3,14-17H2;1H",C28H28ClNO4S,510.05,509.1427573,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",MOZDKDIOPSPTBH-UHFFFAOYSA-N,DTXSID9022526,DSSTox_Substance_Id,DTXSID9022526,Benzyl 4-hydroxybenzoate,94-18-8,MOZDKDIOPSPTBH-UHFFFAOYSA-N,Benzyl 4-hydroxybenzoate,"InChI=1S/C14H12O3/c15-13-8-6-12(7-9-13)14(16)17-10-11-4-2-1-3-5-11/h1-9,15H,10H2",C14H12O3,228.247,228.078644246,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[Cl-].CCCCCCCCCCCCCC[N+](C)(C)C,"InChI=1S/C17H38N.ClH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18(2,3)4;/h5-17H2,1-4H3;1H/q+1;/p-1",CEYYIKYYFSTQRU-UHFFFAOYSA-M,DTXSID9041289,DSSTox_Substance_Id,DTXSID9041289,Myristyltrimethylammonium chloride,4574-04-3,CEYYIKYYFSTQRU-UHFFFAOYSA-M,"N,N,N-Trimethyltetradecan-1-aminium chloride","InChI=1S/C17H38N.ClH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18(2,3)4;/h5-17H2,1-4H3;1H/q+1;/p-1",C17H38ClN,291.95,291.2692779,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC1=CC=C(OC2=CC=CC=C2)C=C1,"InChI=1S/C12H10O2/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,13H",ZSBDGXGICLIJGD-UHFFFAOYSA-N,DTXSID2022127,DSSTox_Substance_Id,DTXSID2022127,4-Phenoxyphenol,831-82-3,ZSBDGXGICLIJGD-UHFFFAOYSA-N,4-Phenoxyphenol,"InChI=1S/C12H10O2/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9,13H",C12H10O2,186.21,186.068079562,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,"InChI=1S/C15H16O/c1-15(2,12-6-4-3-5-7-12)13-8-10-14(16)11-9-13/h3-11,16H,1-2H3",QBDSZLJBMIMQRS-UHFFFAOYSA-N,DTXSID3022536,DSSTox_Substance_Id,DTXSID3022536,4-Cumylphenol,599-64-4,QBDSZLJBMIMQRS-UHFFFAOYSA-N,4-(2-Phenylpropan-2-yl)phenol,"InChI=1S/C15H16O/c1-15(2,12-6-4-3-5-7-12)13-8-10-14(16)11-9-13/h3-11,16H,1-2H3",C15H16O,212.292,212.120115135,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,"InChI=1S/C37H30N4O10S3.2Na/c1-22-4-13-30(14-5-22)54(49,50)51-29-11-9-28(10-12-29)38-39-32-15-6-25(18-23(32)2)26-7-16-33(24(3)19-26)40-41-37-34(42)17-8-27-20-31(52(43,44)45)21-35(36(27)37)53(46,47)48;;/h4-21,42H,1-3H3,(H,43,44,45)(H,46,47,48);;/q;2*+1/p-2",HNBQFKZSMFFZQY-UHFFFAOYSA-L,DTXSID8021224,DSSTox_Substance_Id,DTXSID8021224,C.I. Acid Red 114,6459-94-5,HNBQFKZSMFFZQY-UHFFFAOYSA-L,"Disodium 8-{[3,3'-dimethyl-4'-({4-[(4-methylbenzene-1-sulfonyl)oxy]phenyl}diazenyl)[1,1'-biphenyl]-4-yl]diazenyl}-7-hydroxynaphthalene-1,3-disulfonate","InChI=1S/C37H30N4O10S3.2Na/c1-22-4-13-30(14-5-22)54(49,50)51-29-11-9-28(10-12-29)38-39-32-15-6-25(18-23(32)2)26-7-16-33(24(3)19-26)40-41-37-34(42)17-8-27-20-31(52(43,44)45)21-35(36(27)37)53(46,47)48;;/h4-21,42H,1-3H3,(H,43,44,45)(H,46,47,48);;/q;2*+1/p-2",C37H28N4Na2O10S3,830.81,830.0762952,MOL_FILE,NVS_NR_mERa-ESR1.sdf
ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",LHHGDZSESBACKH-UHFFFAOYSA-N,DTXSID1020770,DSSTox_Substance_Id,DTXSID1020770,Kepone,143-50-0,LHHGDZSESBACKH-UHFFFAOYSA-N,"1,1a,3,3a,4,5,5,5a,5b,6-Decachlorooctahydro-2H-1,3,4-(methanetriyl)cyclobuta[cd]pentalen-2-one","InChI=1/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",C10Cl10O,490.61,485.6834416,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(O)=O.CC(O)=O.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,"InChI=1S/C22H30Cl2N10.2C2H4O2/c23-15-5-9-17(10-6-15)31-21(27)33-19(25)29-13-3-1-2-4-14-30-20(26)34-22(28)32-18-11-7-16(24)8-12-18;2*1-2(3)4/h5-12H,1-4,13-14H2,(H5,25,27,29,31,33)(H5,26,28,30,32,34);2*1H3,(H,3,4)",WDRFFJWBUDTUCA-UHFFFAOYSA-N,DTXSID7032345,DSSTox_Substance_Id,DTXSID7032345,Chlorhexidine diacetate,56-95-1,WDRFFJWBUDTUCA-UHFFFAOYSA-N,"Acetic acid--N,N''''-hexane-1,6-diylbis[N'-(4-chlorophenyl)triimidodicarbonic diamide] (2/1)","InChI=1S/C22H30Cl2N10.2C2H4O2/c23-15-5-9-17(10-6-15)31-21(27)33-19(25)29-13-3-1-2-4-14-30-20(26)34-22(28)32-18-11-7-16(24)8-12-18;2*1-2(3)4/h5-12H,1-4,13-14H2,(H5,25,27,29,31,33)(H5,26,28,30,32,34);2*1H3,(H,3,4)",C26H38Cl2N10O4,625.56,624.2454551,MOL_FILE,NVS_NR_mERa-ESR1.sdf
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1C[C@@H](O)[C@@H]2O,"InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",PROQIPRRNZUXQM-ZXXIGWHRSA-N,DTXSID9022366,DSSTox_Substance_Id,DTXSID9022366,Estriol,50-27-1,PROQIPRRNZUXQM-ZXXIGWHRSA-N,"Estra-1,3,5(10)-triene-3,16alpha,17beta-triol","InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1",C18H24O3,288.387,288.172544633,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",ISAVYTVYFVQUDY-UHFFFAOYSA-N,DTXSID9022360,DSSTox_Substance_Id,DTXSID9022360,"4-(1,1,3,3-Tetramethylbutyl)phenol",140-66-9,ISAVYTVYFVQUDY-UHFFFAOYSA-N,"4-(2,4,4-Trimethylpentan-2-yl)phenol","InChI=1S/C14H22O/c1-13(2,3)10-14(4,5)11-6-8-12(15)9-7-11/h6-9,15H,10H2,1-5H3",C14H22O,206.329,206.167065328,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[H][C@@]1([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C,"InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",PMATZTZNYRCHOR-CGLBZJNRSA-N,DTXSID0020365,DSSTox_Substance_Id,DTXSID0020365,Cyclosporin A,59865-13-3,PMATZTZNYRCHOR-CGLBZJNRSA-N,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-Ethyl-33-[(1R,2R,4E)-1-hydroxy-2-methylhex-4-en-1-yl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",C62H111N11O12,1202.635,1201.841368058,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)",POULHZVOKOAJMA-UHFFFAOYSA-N,DTXSID5021590,DSSTox_Substance_Id,DTXSID5021590,Dodecanoic acid,143-07-7,POULHZVOKOAJMA-UHFFFAOYSA-N,Dodecanoic acid,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)",C12H24O2,200.322,200.177630013,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,"InChI=1S/C26H56P.ClH/c1-5-9-13-14-15-16-17-18-19-20-21-22-26-27(23-10-6-2,24-11-7-3)25-12-8-4;/h5-26H2,1-4H3;1H/q+1;/p-1",AKUNSPZHHSNFFX-UHFFFAOYSA-M,DTXSID9034997,DSSTox_Substance_Id,DTXSID9034997,Tributyltetradecylphosphonium chloride,81741-28-8,AKUNSPZHHSNFFX-UHFFFAOYSA-M,Tributyl(tetradecyl)phosphanium chloride,"InChI=1S/C26H56P.ClH/c1-5-9-13-14-15-16-17-18-19-20-21-22-26-27(23-10-6-2,24-11-7-3)25-12-8-4;/h5-26H2,1-4H3;1H/q+1;/p-1",C26H56ClP,435.16,434.3808165,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(C)OC(=O)NC1=CC=CC=C1,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",VXPLXMJHHKHSOA-UHFFFAOYSA-N,DTXSID7020766,DSSTox_Substance_Id,DTXSID7020766,Propham,122-42-9,VXPLXMJHHKHSOA-UHFFFAOYSA-N,Propan-2-yl phenylcarbamate,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",C10H13NO2,179.219,179.094628663,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",GJLNWLVPAHNBQN-UHFFFAOYSA-N,DTXSID4047882,DSSTox_Substance_Id,DTXSID4047882,Phenylparaben,17696-62-7,GJLNWLVPAHNBQN-UHFFFAOYSA-N,Phenyl 4-hydroxybenzoate,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",C13H10O3,214.22,214.062994182,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(C)(C)C1=CC=C(S)C=C1,"InChI=1S/C10H14S/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",GNXBFFHXJDZGEK-UHFFFAOYSA-N,DTXSID9048196,DSSTox_Substance_Id,DTXSID9048196,4-tert-Butylbenzenethiol,2396-68-1,GNXBFFHXJDZGEK-UHFFFAOYSA-N,4-tert-Butylbenzene-1-thiol,"InChI=1S/C10H14S/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",C10H14S,166.28,166.081621625,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CCCC[Sn](CCCC)(CCCC)OC(=O)C(C)=C,"InChI=1S/C4H6O2.3C4H9.Sn/c1-3(2)4(5)6;3*1-3-4-2;/h1H2,2H3,(H,5,6);3*1,3-4H2,2H3;/q;;;;+1/p-1",LPUCKLOWOWADAC-UHFFFAOYSA-M,DTXSID9035204,DSSTox_Substance_Id,DTXSID9035204,Tributyltin methacrylate,2155-70-6,LPUCKLOWOWADAC-UHFFFAOYSA-M,Tributyl[(2-methylprop-2-enoyl)oxy]stannane,"InChI=1S/C4H6O2.3C4H9.Sn/c1-3(2)4(5)6;3*1-3-4-2;/h1H2,2H3,(H,5,6);3*1,3-4H2,2H3;/q;;;;+1/p-1",C16H32O2Sn,375.14,376.142432,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC1=CC=C(C=C1)C(=O)CBr,"InChI=1S/C8H7BrO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,10H,5H2",LJYOFQHKEWTQRH-UHFFFAOYSA-N,DTXSID4034576,DSSTox_Substance_Id,DTXSID4034576,2-Bromo-4-hydroxyacetophenone,2491-38-5,LJYOFQHKEWTQRH-UHFFFAOYSA-N,2-Bromo-1-(4-hydroxyphenyl)ethan-1-one,"InChI=1S/C8H7BrO2/c9-5-8(11)6-1-3-7(10)4-2-6/h1-4,10H,5H2",C8H7BrO2,215.046,213.962942,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)C,"InChI=1S/C19H42N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(2,3)4;/h5-19H2,1-4H3;1H/q+1;/p-1",LZZYPRNAOMGNLH-UHFFFAOYSA-M,DTXSID5037028,DSSTox_Substance_Id,DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,LZZYPRNAOMGNLH-UHFFFAOYSA-M,"N,N,N-Trimethylhexadecan-1-aminium bromide","InChI=1S/C19H42N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(2,3)4;/h5-19H2,1-4H3;1H/q+1;/p-1",C19H42BrN,364.456,363.250063,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O,"InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",LAKWINYVWJPHQW-UHFFFAOYSA-N,DTXSID1046970,DSSTox_Substance_Id,DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,LAKWINYVWJPHQW-UHFFFAOYSA-N,"2-[2,6-Di(propan-2-yl)phenyl]-5-hydroxy-1H-isoindole-1,3(2H)-dione","InChI=1S/C20H21NO3/c1-11(2)14-6-5-7-15(12(3)4)18(14)21-19(23)16-9-8-13(22)10-17(16)20(21)24/h5-12,22H,1-4H3",C20H21NO3,323.392,323.15214354,MOL_FILE,NVS_NR_mERa-ESR1.sdf
COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1,"InChI=1S/C23H21ClO3/c1-25-19-10-4-16(5-11-19)22(17-6-12-20(26-2)13-7-17)23(24)18-8-14-21(27-3)15-9-18/h4-15H,1-3H3",BFPSDSIWYFKGBC-UHFFFAOYSA-N,DTXSID1021299,DSSTox_Substance_Id,DTXSID1021299,Chlorotrianisene,569-57-3,BFPSDSIWYFKGBC-UHFFFAOYSA-N,"1,1',1''-(2-Chloroethene-1,1,2-triyl)tris(4-methoxybenzene)","InChI=1S/C23H21ClO3/c1-25-19-10-4-16(5-11-19)22(17-6-12-20(26-2)13-7-17)23(24)18-8-14-21(27-3)15-9-18/h4-15H,1-3H3",C23H21ClO3,380.87,380.1179222,MOL_FILE,NVS_NR_mERa-ESR1.sdf
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,"InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+",RGLYKWWBQGJZGM-ISLYRVAYSA-N,DTXSID3020465,DSSTox_Substance_Id,DTXSID3020465,Diethylstilbestrol,56-53-1,RGLYKWWBQGJZGM-ISLYRVAYSA-N,"4,4'-[(3E)-Hex-3-ene-3,4-diyl]diphenol","InChI=1S/C18H20O2/c1-3-17(13-5-9-15(19)10-6-13)18(4-2)14-7-11-16(20)12-8-14/h5-12,19-20H,3-4H2,1-2H3/b18-17+",C18H20O2,268.356,268.146329884,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1",HFHDHCJBZVLPGP-RWMJIURBSA-N,DTXSID7030698,DSSTox_Substance_Id,DTXSID7030698,alpha-Cyclodextrin,10016-20-3,HFHDHCJBZVLPGP-RWMJIURBSA-N,"(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31R,32R,33R,34R,35R,36R,37R,38R,39R,40R,41R,42R)-5,10,15,20,25,30-Hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29-dodecaoxaheptacyclo[26.2.2.2~3,6~.2~8,11~.2~13,16~.2~18,21~.2~23,26~]dotetracontane-31,32,33,34,35,36,37,38,39,40,41,42-dodecol","InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1",C36H60O30,972.846,972.316940532,MOL_FILE,NVS_NR_mERa-ESR1.sdf
[Br-].CCCCCCCCCCCCCC[N+]1=CC=CC=C1,"InChI=1S/C19H34N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-14-17-20-18-15-13-16-19-20;/h13,15-16,18-19H,2-12,14,17H2,1H3;1H/q+1;/p-1",HJNAJKBRYDFICV-UHFFFAOYSA-M,DTXSID5042459,DSSTox_Substance_Id,DTXSID5042459,Tetradecylpyridinium bromide,1155-74-4,HJNAJKBRYDFICV-UHFFFAOYSA-M,1-Tetradecylpyridin-1-ium bromide,"InChI=1S/C19H34N.BrH/c1-2-3-4-5-6-7-8-9-10-11-12-14-17-20-18-15-13-16-19-20;/h13,15-16,18-19H,2-12,14,17H2,1H3;1H/q+1;/p-1",C19H34BrN,356.392,355.187463,MOL_FILE,NVS_NR_mERa-ESR1.sdf
OC1=CC2=CC=C(SSC3=CC4=CC=C(O)C=C4C=C3)C=C2C=C1,"InChI=1S/C20H14O2S2/c21-17-5-1-15-11-19(7-3-13(15)9-17)23-24-20-8-4-14-10-18(22)6-2-16(14)12-20/h1-12,21-22H",AHXGXXJEEHFHDK-UHFFFAOYSA-N,DTXSID7025429,DSSTox_Substance_Id,DTXSID7025429,6-Hydroxy-2-naphthyl disulfide,6088-51-3,AHXGXXJEEHFHDK-UHFFFAOYSA-N,"6,6'-Disulfanediyldi(naphthalen-2-ol)","InChI=1S/C20H14O2S2/c21-17-5-1-15-11-19(7-3-13(15)9-17)23-24-20-8-4-14-10-18(22)6-2-16(14)12-20/h1-12,21-22H",C20H14O2S2,350.45,350.043522039,MOL_FILE,NVS_NR_mERa-ESR1.sdf
